sample,mean_trace,sd,participant_id
1172,27.357734405910428,3.2675092059086057,Group average
1173,27.35316331604117,3.283598153492232,Group average
1174,27.34736984587517,3.3028719332379977,Group average
1175,27.338018165299097,3.3217611861772136,Group average
1176,27.32441487650947,3.3426623979199013,Group average
1177,27.30610364105082,3.3658258223203132,Group average
1178,27.283983375767423,3.387969250875091,Group average
1179,27.26533407953655,3.40419777760795,Group average
1180,27.249142868673456,3.415165541010431,Group average
1181,27.231705401805822,3.4241340886168317,Group average
1182,27.213836403985695,3.4263264929648796,Group average
1183,27.197821283770253,3.425675066809085,Group average
1184,27.18261264662921,3.424337777344698,Group average
1185,27.167583263560836,3.4252406579362003,Group average
1186,27.15131860174813,3.432898291205773,Group average
1187,27.13560492184916,3.4449664748497812,Group average
1188,27.11768790182395,3.4566020921198994,Group average
1189,27.0996889269551,3.4686651277258975,Group average
1190,27.08246780118838,3.4807986070642154,Group average
1191,27.06676700003896,3.4922218346382397,Group average
1192,27.052360267785602,3.5032027114400695,Group average
1193,27.039451813011656,3.5169223168618995,Group average
1194,27.03057897397539,3.5337249354951514,Group average
1195,27.02805174406115,3.5532927510474184,Group average
1196,27.03041363725945,3.5713064395344127,Group average
1197,27.03161170246035,3.5793994593872065,Group average
1198,27.033025933648627,3.583967078508422,Group average
1199,27.03550505973262,3.5842690924715472,Group average
1200,27.040167354774404,3.579463275653748,Group average
1201,27.046799041319737,3.571323987739026,Group average
1202,27.05254354966412,3.5671762692251607,Group average
1203,27.05774018742722,3.5669620090590515,Group average
1204,27.05842202070744,3.5677184590101527,Group average
1205,27.060798067562104,3.569653174718762,Group average
1206,27.066798903168053,3.580771869604581,Group average
1207,27.07425919494673,3.6104911603340972,Group average
1208,27.081820722402576,3.657060905748332,Group average
1209,27.09416290261,3.714332971299184,Group average
1210,27.10902865678447,3.7806038097036603,Group average
1211,27.12554874499543,3.856889659760729,Group average
1212,27.14201319998029,3.94394441894151,Group average
1213,27.155547866474837,4.041612114566573,Group average
1214,27.171302526404617,4.139065684472782,Group average
1215,27.1892120548198,4.238207334070368,Group average
1216,27.19994679765064,4.3351749594447915,Group average
1217,27.20941908341795,4.427958441039468,Group average
1218,27.219453284711218,4.5137131009302465,Group average
1219,27.2315120441595,4.590970898251392,Group average
1220,27.245107352625507,4.65948784243472,Group average
1221,27.255809007082725,4.7195565061951035,Group average
1222,27.260541823499356,4.773053616754492,Group average
1223,27.262513438879502,4.819065710413579,Group average
1224,27.266324433906153,4.8543181912930455,Group average
1225,27.273406712375838,4.876441501383243,Group average
1226,27.280995820833493,4.886650763928315,Group average
1227,27.288834197355186,4.886493794616398,Group average
1228,27.29468358088542,4.877504419730841,Group average
1229,27.298813029211164,4.862024645884809,Group average
1230,27.301391202655307,4.843116284071797,Group average
1231,27.302471233596155,4.819054998087899,Group average
1232,27.301454517624865,4.790590475831798,Group average
1233,27.298014662036163,4.757690591658542,Group average
1234,27.29158362817721,4.719217225588837,Group average
1235,27.2818079660411,4.675560270979331,Group average
1236,27.27510517679896,4.626435680928495,Group average
1237,27.273320694993135,4.570512990510592,Group average
1238,27.269802038297165,4.511944690331684,Group average
1239,27.265855459728726,4.44990060336509,Group average
1240,27.260443991308534,4.387973825473214,Group average
1241,27.251803733305803,4.327884423700478,Group average
1242,27.24591282672034,4.2683098153874814,Group average
1243,27.24195174744513,4.211156826463517,Group average
1244,27.23853286105611,4.157711991214295,Group average
1245,27.23274982336417,4.1066588952072145,Group average
1246,27.22149513957559,4.058656172034994,Group average
1247,27.20785828436023,4.012139516335274,Group average
1248,27.193191189896293,3.966917466331064,Group average
1249,27.18223251162164,3.9260047473298956,Group average
1250,27.179230673754578,3.8973601512769123,Group average
1251,27.18072588129319,3.875775788658043,Group average
1252,27.185166420225094,3.859407660234458,Group average
1253,27.187758285769604,3.8453806123815273,Group average
1254,27.18950369496803,3.83348465656935,Group average
1255,27.185348619235732,3.8216527866757066,Group average
1256,27.172608676050043,3.8086891474924354,Group average
1257,27.151751932544826,3.797016496617427,Group average
1258,27.12891313356642,3.7894108931969592,Group average
1259,27.1105562139771,3.787423180846418,Group average
1260,27.092302266511005,3.78218519147938,Group average
1261,27.073968371679406,3.775195626532526,Group average
1262,27.054322271128875,3.7682917914071408,Group average
1263,27.0397378578327,3.760904332595775,Group average
1264,27.02899050033989,3.7542729949287494,Group average
1265,27.02312640603363,3.7547227696981396,Group average
1266,27.021939188717212,3.7588347358075525,Group average
1267,27.020664691660578,3.760638367560884,Group average
1268,27.022710676616512,3.7607193311551956,Group average
1269,27.02777172488594,3.760218290070496,Group average
1270,27.027743974851923,3.7656540983269693,Group average
1271,27.027468801231407,3.7773137072226186,Group average
1272,27.02788730726135,3.7922687585047026,Group average
1273,27.02810688365828,3.8092129167872417,Group average
1274,27.0291586427366,3.825998749279972,Group average
1275,27.030545128373927,3.8442101008096436,Group average
1276,27.03022702765289,3.861265642787114,Group average
1277,27.032467358680165,3.883082377466449,Group average
1278,27.03785157272182,3.911484906750391,Group average
1279,27.041072697468305,3.9451756190635767,Group average
1280,27.041470609070004,3.9824578890580735,Group average
1281,27.04059185880338,4.0226432587797065,Group average
1282,27.041909804588826,4.0656342380311665,Group average
1283,27.050059336677066,4.110948568453077,Group average
1284,27.061572650723363,4.158934707061912,Group average
1285,27.069727519431346,4.212132157853721,Group average
1286,27.07487335187099,4.269356121866911,Group average
1287,27.082114915684684,4.327436285701203,Group average
1288,27.092544176324566,4.383559988190775,Group average
1289,27.107075902115415,4.436744858594558,Group average
1290,27.125563691457025,4.486384781159371,Group average
1291,27.148080643359467,4.53040359801311,Group average
1292,27.173474831290072,4.569346732028277,Group average
1293,27.200918023303615,4.603141259886696,Group average
1294,27.230203378786786,4.630767492655651,Group average
1295,27.257426715973914,4.653786576657064,Group average
1296,27.281913198755632,4.672419347248728,Group average
1297,27.30395710122579,4.686244152306574,Group average
1298,27.321413921559124,4.699725796542283,Group average
1299,27.337454199550145,4.706855005308491,Group average
1300,27.352010376561687,4.708172666816293,Group average
1301,27.36474788513322,4.7046575799881145,Group average
1302,27.378442906598377,4.695431223217916,Group average
1303,27.39429007144238,4.6811307976467,Group average
1304,27.4133265247965,4.670857660963212,Group average
1305,27.42732623072887,4.6550198973569605,Group average
1306,27.438984713515506,4.634435070507269,Group average
1307,27.452211698579607,4.609226122163655,Group average
1308,27.468976833900264,4.579880845552079,Group average
1309,27.487271433153857,4.550459372794201,Group average
1310,27.50127447820237,4.522723715739119,Group average
1311,27.504969856659017,4.486908855683045,Group average
1312,27.499622962402533,4.4492987026677016,Group average
1313,27.486022444408395,4.410136284879092,Group average
1314,27.469585718073397,4.367841817234081,Group average
1315,27.450310825053087,4.323687196473427,Group average
1316,27.43083421187802,4.276500825343913,Group average
1317,27.41217098850463,4.227670099803781,Group average
1318,27.390731975417005,4.176864701721382,Group average
1319,27.368551995436906,4.121126697781617,Group average
1320,27.34005468624555,4.063112613808142,Group average
1321,27.31165711869873,4.006114804437064,Group average
1322,27.282324158614916,3.949363115963505,Group average
1323,27.25093097454034,3.892587755155824,Group average
1324,27.21354649533929,3.8406964653792772,Group average
1325,27.170430500887427,3.7920088222383197,Group average
1326,27.12455797258093,3.7472355196695646,Group average
1327,27.079675794014307,3.704971710529878,Group average
1328,27.034852851827612,3.6687683132034414,Group average
1329,26.992330988892473,3.6377457499777943,Group average
1330,26.948654148424353,3.6123618546685563,Group average
1331,26.90563115408129,3.5896585745563865,Group average
1332,26.858728771345216,3.567356287186318,Group average
1333,26.803052999823965,3.547279925199466,Group average
1334,26.739138303367014,3.5319091617534224,Group average
1335,26.67646457968847,3.5217068134766953,Group average
1336,26.616093329116662,3.5160648151942153,Group average
1337,26.5586851848144,3.514842064761625,Group average
1338,26.50462819009135,3.51763328779968,Group average
1339,26.450952014313987,3.5244970279002366,Group average
1340,26.40411182161499,3.535147552089779,Group average
1341,26.362547909913854,3.550472443208985,Group average
1342,26.32276426669698,3.5654230556405,Group average
1343,26.283106822400054,3.580183971693213,Group average
1344,26.24083414188149,3.59445601349089,Group average
1345,26.200509537296245,3.6084672059415497,Group average
1346,26.163565565389774,3.6220170240628167,Group average
1347,26.130232976902,3.634894236556665,Group average
1348,26.10333896068842,3.6457764653998064,Group average
1349,26.08288214049622,3.653996555552447,Group average
1350,26.065951352527993,3.660016238966818,Group average
1351,26.05095189535797,3.6636499306647856,Group average
1352,26.036256491168793,3.667608424394191,Group average
1353,26.019550996357392,3.6758231645726953,Group average
1354,26.0001274660666,3.6868988304523262,Group average
1355,25.97845961912551,3.697056065563896,Group average
1356,25.959920000112298,3.7034762144297293,Group average
1357,25.94918906278675,3.705148944735271,Group average
1358,25.943619784686117,3.7060198897957974,Group average
1359,25.942447551236558,3.7091545595285726,Group average
1360,25.950999648169688,3.7104848163868174,Group average
1361,25.96782455886493,3.7121391748146326,Group average
1362,25.996723652073673,3.7158629636395393,Group average
1363,26.035494961479046,3.722448356630626,Group average
1364,26.081647488058685,3.7272138354142834,Group average
1365,26.13506937661928,3.7229780769214056,Group average
1366,26.19638366535631,3.7192633821129837,Group average
1367,26.2650807227305,3.719936437782302,Group average
1368,26.33852624906111,3.722993677836027,Group average
1369,26.413178811884677,3.7275099717712017,Group average
1370,26.487784987463126,3.7343891933783295,Group average
1371,26.56510160236603,3.743607442247803,Group average
1372,26.647203096027784,3.753935546093211,Group average
1373,26.732601041018505,3.7671294891775564,Group average
1374,26.818693510684547,3.784535097065295,Group average
1375,26.903844010549772,3.804616607380593,Group average
1376,26.98575718670251,3.8276121860843966,Group average
1377,27.065106120280692,3.849325956077235,Group average
1378,27.143728301436592,3.8734411881059048,Group average
1379,27.2273012321181,3.894979911083258,Group average
1380,27.311001782293634,3.9152357264271695,Group average
1381,27.391135750783192,3.930029300295537,Group average
1382,27.46416182553295,3.941553930256114,Group average
1383,27.53148236841856,3.95788478957654,Group average
1384,27.598435827134306,3.9828658281336815,Group average
1385,27.66722920236922,4.008513115641328,Group average
1386,27.736762583213775,4.036342308091814,Group average
1387,27.803099636049843,4.064881562893805,Group average
1388,27.861513566950602,4.09236427564963,Group average
1389,27.91346572256732,4.119520908131712,Group average
1390,27.95608569230843,4.145088597409834,Group average
1391,27.990574675151425,4.167618093123106,Group average
1392,28.015163825554897,4.184192294461636,Group average
1393,28.034963518661225,4.193303935415907,Group average
1394,28.05713058184899,4.198135466908638,Group average
1395,28.08521416139385,4.202671797071016,Group average
1396,28.112765007585907,4.201165361135554,Group average
1397,28.135097011324962,4.194200909271841,Group average
1398,28.157008616849513,4.18416736773107,Group average
1399,28.174175115824045,4.171086879141268,Group average
1400,28.185573953398716,4.155177445788426,Group average
1401,28.18875777633139,4.135595257619667,Group average
1402,28.181999921518653,4.112869610409223,Group average
1403,28.168339564471076,4.088611829166409,Group average
1404,28.151180095373523,4.063846160339669,Group average
1405,28.131519655710882,4.039180808344056,Group average
1406,28.10674640594807,4.0152102541470045,Group average
1407,28.077886294697013,3.9900553928968736,Group average
1408,28.042052969325084,3.966057200959362,Group average
1409,27.994399477889946,3.943489842321926,Group average
1410,27.933474564711258,3.9224144629134514,Group average
1411,27.862695426785248,3.90134882131252,Group average
1412,27.782912262906198,3.8802476518970574,Group average
1413,27.70035366966564,3.855589063887642,Group average
1414,27.617651435726344,3.826404740336001,Group average
1415,27.533732607133548,3.795079274922105,Group average
1416,27.45047950297041,3.7662694948274464,Group average
1417,27.36879421700983,3.74275005259515,Group average
1418,27.289801291643066,3.7192989854852625,Group average
1419,27.214464616955627,3.6971149573654527,Group average
1420,27.141024625707917,3.6779499708478407,Group average
1421,27.06267209939438,3.665681013362779,Group average
1422,26.98596830394743,3.6574617113617425,Group average
1423,26.91003784772083,3.6486570974790453,Group average
1424,26.835638048197097,3.638079778598904,Group average
1425,26.76348071625934,3.631607862742135,Group average
1426,26.686777927802403,3.628368516037174,Group average
1427,26.607376123719767,3.6261380476875242,Group average
1428,26.524344576302234,3.6201013656436816,Group average
1429,26.44332488199845,3.6153549567281424,Group average
1430,26.368734045007205,3.6146231967770754,Group average
1431,26.297628475610306,3.6163272477050925,Group average
1432,26.231941918858464,3.6185422295808887,Group average
1433,26.172043485042565,3.6170200350699178,Group average
1434,26.117820731960624,3.6107306647707476,Group average
1435,26.06811183965848,3.597476625269391,Group average
1436,26.020290930518076,3.5797176084621154,Group average
1437,25.97704546494594,3.5601851414345576,Group average
1438,25.93865400517286,3.5425454794439526,Group average
1439,25.903555931559293,3.526864239942283,Group average
1440,25.86984332227162,3.511983388622436,Group average
1441,25.83800325057205,3.4975995177563286,Group average
1442,25.814546276273802,3.487499594056821,Group average
1443,25.79987137748497,3.4825655918547564,Group average
1444,25.793032409951547,3.477506526554917,Group average
1445,25.790364798320997,3.468493322872081,Group average
1446,25.789277310311853,3.4562073495551413,Group average
1447,25.792918515301206,3.4417340071655635,Group average
1448,25.806724641305546,3.42657707127387,Group average
1449,25.830263957011294,3.412702827949787,Group average
1450,25.858991975260313,3.400316610480428,Group average
1451,25.89123882002874,3.3893895558881524,Group average
1452,25.925971244656292,3.380875019508408,Group average
1453,25.965837171604772,3.373284755188552,Group average
1454,26.008644597640153,3.3630662003012892,Group average
1455,26.05593443098759,3.3541484914383646,Group average
1456,26.10710843884345,3.34630276014962,Group average
1457,26.160831400206426,3.340536741974429,Group average
1458,26.215666188409408,3.337764927375939,Group average
1459,26.26340083321472,3.3442334249789942,Group average
1460,26.306590263879453,3.3547301870841597,Group average
1461,26.348017211674854,3.3717473376364366,Group average
1462,26.387658709942922,3.393805439968041,Group average
1463,26.42997009317974,3.4180996984331564,Group average
1464,26.473980349905176,3.4447082567591836,Group average
1465,26.518174041959615,3.473689621794261,Group average
1466,26.563280045997406,3.5040377344461553,Group average
1467,26.607938934234923,3.5362807792944264,Group average
1468,26.651034871823164,3.570592921008437,Group average
1469,26.69434884866536,3.606811317818204,Group average
1470,26.741826446468014,3.6407586616808327,Group average
1471,26.792002630233604,3.6715553320475034,Group average
1472,26.841658212413005,3.7027408833435467,Group average
1473,26.891158209294243,3.734376280076837,Group average
1474,26.935058527529428,3.769850303587516,Group average
1475,26.96948154351994,3.8027433495772196,Group average
1476,26.997585590439257,3.829798220258875,Group average
1477,27.02447914322626,3.8536550843470736,Group average
1478,27.050135630502975,3.872881137240726,Group average
1479,27.073712864808336,3.889050035382918,Group average
1480,27.09289607587075,3.9032829961291315,Group average
1481,27.10737867346284,3.9139793576476447,Group average
1482,27.12224063535168,3.922376763239501,Group average
1483,27.136031600019987,3.926396926369352,Group average
1484,27.14687703354643,3.9282338733021325,Group average
1485,27.15436527303101,3.9292351582772715,Group average
1486,27.159783845296328,3.9301844000878314,Group average
1487,27.167321077373188,3.928977775512438,Group average
1488,27.176696838093818,3.924964031449842,Group average
1489,27.188137362274908,3.9187884952373344,Group average
1490,27.200420290298336,3.9106960898715157,Group average
1491,27.210091415258038,3.900961318082977,Group average
1492,27.22259249306952,3.8883352607599657,Group average
1493,27.23645236299621,3.874243332147753,Group average
1494,27.250178037352793,3.8608258266968134,Group average
1495,27.26435044956314,3.849483644740465,Group average
1496,27.279319723157744,3.84226292770465,Group average
1497,27.292070265536374,3.8392337500555622,Group average
1498,27.29973988831598,3.839074111369039,Group average
1499,27.301793648925624,3.841887215295302,Group average
1500,27.3048885244991,3.844532888251886,Group average
1501,27.311060370776914,3.8488363286547083,Group average
1502,27.320521427848274,3.855319194421065,Group average
1503,27.336832735450795,3.8616329880671865,Group average
1504,27.36058099527161,3.867430303239103,Group average
1505,27.387576204990378,3.8732479593005706,Group average
1506,27.414827916077545,3.8814383298404094,Group average
1507,27.444311714950924,3.889891817107197,Group average
1508,27.47520006361373,3.8967044968418887,Group average
1509,27.506201866090677,3.9010854243620887,Group average
1510,27.53456095543937,3.9018968046423357,Group average
1511,27.560585830435738,3.89874729285403,Group average
1512,27.583127980435545,3.8941696059645343,Group average
1513,27.604007645371695,3.8883854195694947,Group average
1514,27.626710034674627,3.8830816619112425,Group average
1515,27.654082590748576,3.8810277658327896,Group average
1516,27.682142066706138,3.8796011000104262,Group average
1517,27.709972984862606,3.8795131067871846,Group average
1518,27.736727926363855,3.8808132225940137,Group average
1519,27.763461319664497,3.883120221112248,Group average
1520,27.795057960012073,3.889826526907677,Group average
1521,27.832845533514632,3.9048427874086182,Group average
1522,27.871161657352353,3.923438039779601,Group average
1523,27.915866384323163,3.9429268231468324,Group average
1524,27.96178700464949,3.9635101858658013,Group average
1525,28.001553818671614,3.98551785626791,Group average
1526,28.037588266696677,4.009272870276711,Group average
1527,28.071386038154362,4.033409688557673,Group average
1528,28.102924934231932,4.057595156109093,Group average
1529,28.131455289349287,4.084778382154556,Group average
1530,28.157978406924617,4.114211534223869,Group average
1531,28.18018501144785,4.144327070371987,Group average
1532,28.197478779300113,4.173758716696281,Group average
1533,28.212165763602403,4.189647926115082,Group average
1534,28.22422000038522,4.195512143753665,Group average
1535,28.232968109382977,4.1985034869235465,Group average
1536,28.240684751660364,4.203494085409558,Group average
1537,28.24983457212367,4.212769825254654,Group average
1538,28.25692245616198,4.222752615736588,Group average
1539,28.260929677053536,4.23317164254351,Group average
1540,28.26189742612599,4.246345652157109,Group average
1541,28.264598845960098,4.264684138445154,Group average
1542,28.267480762053648,4.281308037784534,Group average
1543,28.272428158081333,4.295885515741773,Group average
1544,28.279553692891795,4.30668354697733,Group average
1545,28.287865008022113,4.315276348583271,Group average
1546,28.296753272720498,4.3246593694145705,Group average
1547,28.301860428439735,4.33688824627194,Group average
1548,28.29918521842907,4.352981603345434,Group average
1549,28.29002999181007,4.3728156270812955,Group average
1550,28.279810948678207,4.393477867935486,Group average
1551,28.26602393345815,4.416105816498755,Group average
1552,28.247593233724654,4.438048953267474,Group average
1553,28.22487377263858,4.461573109977502,Group average
1554,28.20185816182623,4.4869026006296036,Group average
1555,28.17654132496169,4.511056141942564,Group average
1556,28.14895631665014,4.5331243594489425,Group average
1557,28.120692987405945,4.553184576025326,Group average
1558,28.098556777389895,4.5694535756171195,Group average
1559,28.085303610182688,4.582013220539534,Group average
1560,28.08270091038103,4.59232323903168,Group average
1561,28.07986003838916,4.601807233402418,Group average
1562,28.077103252654837,4.611036021642745,Group average
1563,28.075060713600745,4.619910976228152,Group average
1564,28.06495973541131,4.631033996433431,Group average
1565,28.047207038422947,4.640339923528545,Group average
1566,28.03138611084136,4.6492245224194,Group average
1567,28.020312502710762,4.655686223323561,Group average
1568,28.006448138518643,4.660408054071923,Group average
1569,27.990147438481262,4.664359502673878,Group average
1570,27.971636989625633,4.667809569037415,Group average
1571,27.951228095798808,4.670598617999914,Group average
1572,27.93219656390681,4.6700102343049315,Group average
1573,27.918642175003328,4.6631219812845455,Group average
1574,27.906444837527772,4.65301367022506,Group average
1575,27.889300660944784,4.645294463518078,Group average
1576,27.869929301727083,4.638706650769293,Group average
1577,27.850217406618622,4.63128461516683,Group average
1578,27.835840328952,4.620397586305205,Group average
1579,27.82293950596873,4.607585087612695,Group average
1580,27.808579270794652,4.599061952563038,Group average
1581,27.792698982731714,4.593927645918842,Group average
1582,27.773287310779033,4.59028466719856,Group average
1583,27.754841482089443,4.583990549532879,Group average
1584,27.73043661587366,4.574612263211595,Group average
1585,27.707035658456302,4.566920914547908,Group average
1586,27.690073410207862,4.560544005598759,Group average
1587,27.675393339677132,4.554154076056026,Group average
1588,27.663752173499493,4.5491600217639805,Group average
1589,27.653474273436697,4.545886776741735,Group average
1590,27.645063793657012,4.543564305330765,Group average
1591,27.63988717065431,4.539696884411385,Group average
1592,27.636851037595477,4.535981308985847,Group average
1593,27.638335604453797,4.5335316256532625,Group average
1594,27.642891385855243,4.540105771223067,Group average
1595,27.650904181613328,4.55661376758718,Group average
1596,27.66453804881258,4.580033126568086,Group average
1597,27.68654416908481,4.612226634019614,Group average
1598,27.71344167401944,4.654827465610026,Group average
1599,27.74465574326773,4.707266579812011,Group average
1600,27.7803746428051,4.768019376120616,Group average
1601,27.81845979137355,4.831917627398274,Group average
1602,27.85597891424656,4.885458388106651,Group average
1603,27.894264468663398,4.937639688728814,Group average
1604,27.93143705934862,4.990574737227895,Group average
1605,27.96567300753513,5.0452094088840465,Group average
1606,27.997846150713254,5.099691674709073,Group average
1607,28.02519164524451,5.1536036956058595,Group average
1608,28.05159621103962,5.2054106533404525,Group average
1609,28.077048463394767,5.25348974142416,Group average
1610,28.103441378064986,5.296452929129238,Group average
1611,28.123906665864098,5.338003442912849,Group average
1612,28.14316541248897,5.376787489263743,Group average
1613,28.16424364184702,5.41286610782194,Group average
1614,28.18910854801464,5.442167625662912,Group average
1615,28.210036168104597,5.467628938516004,Group average
1616,28.229405808522834,5.487871629715349,Group average
1617,28.246657961288395,5.5026882518559885,Group average
1618,28.261419912422646,5.512551783997289,Group average
1619,28.269082096495367,5.519808263026401,Group average
1620,28.2697259456954,5.524744574061515,Group average
1621,28.263473497249965,5.526761500566584,Group average
1622,28.253955224728394,5.526274819933422,Group average
1623,28.242831319856318,5.524283482131873,Group average
1624,28.230711209302324,5.5212932897414975,Group average
1625,28.22182700344661,5.514502343718719,Group average
1626,28.216500056008393,5.5073443433332026,Group average
1627,28.204711314323475,5.500940267820977,Group average
1628,28.187405606763765,5.4945618173505135,Group average
1629,28.171017729085534,5.49017562769989,Group average
1630,28.15312138573927,5.490436449937509,Group average
1631,28.132722841691713,5.494418270835415,Group average
1632,28.109360984516442,5.5027269420932035,Group average
1633,28.075207304735574,5.518795631884647,Group average
1634,28.030399932472086,5.544666457504252,Group average
1635,27.981448111131428,5.57689527356814,Group average
1636,27.93602405971229,5.609685970758234,Group average
1637,27.897678056948827,5.639380268296256,Group average
1638,27.86256444219794,5.669385566969659,Group average
1639,27.828217032641412,5.699695054447795,Group average
1640,27.800631230500336,5.727224731262102,Group average
1641,27.781895202118815,5.747054129185351,Group average
1642,27.767932229723094,5.76220153477711,Group average
1643,27.75805549724795,5.779120478774853,Group average
1644,27.751586418954222,5.795365130676857,Group average
1645,27.74975830845207,5.809874964393985,Group average
1646,27.749901304841774,5.820692012362391,Group average
1647,27.753948782882066,5.8269819406623755,Group average
1648,27.764250856646186,5.83088423845929,Group average
1649,27.776031120615695,5.832180754822447,Group average
1650,27.78952770252447,5.83060852021478,Group average
1651,27.804022518171674,5.827207792815284,Group average
1652,27.8188430471186,5.821578363975482,Group average
1653,27.835135795497752,5.811261874600311,Group average
1654,27.851186856638652,5.796838826585283,Group average
1655,27.868283873073484,5.77784369061181,Group average
1656,27.88724193972167,5.753195061479316,Group average
1657,27.90551990330098,5.725265797562884,Group average
1658,27.919323361538165,5.695056949973655,Group average
1659,27.93136734215756,5.662223164569622,Group average
1660,27.94392966681828,5.625393550829467,Group average
1661,27.957086837075803,5.587216950769163,Group average
1662,27.97096863777336,5.546968091049645,Group average
1663,27.982401339894974,5.505963907104468,Group average
1664,27.986274380578152,5.465730861143885,Group average
1665,27.984648558505217,5.425654416910852,Group average
1666,27.979416762521197,5.384431753648983,Group average
1667,27.971813629010168,5.340912503915892,Group average
1668,27.966070422289196,5.293593665696033,Group average
1669,27.95705039566143,5.244341912065009,Group average
1670,27.94590911474552,5.192932775048187,Group average
1671,27.9292032383677,5.142654564776683,Group average
1672,27.91642751011311,5.087970890087441,Group average
1673,27.90681396146658,5.031246813466549,Group average
1674,27.899382391157644,4.974193508510198,Group average
1675,27.890744066349978,4.919152774934922,Group average
1676,27.887409573287268,4.863295501715611,Group average
1677,27.88539592379467,4.808917491973747,Group average
1678,27.88654519047798,4.756307676446337,Group average
1679,27.886650803630815,4.7078079379068996,Group average
1680,27.88940378696118,4.660065203349991,Group average
1681,27.89309175068263,4.613723062150705,Group average
1682,27.89964958058764,4.5675379320659895,Group average
1683,27.908042157030813,4.522744797082636,Group average
1684,27.914261595990098,4.4824888177046525,Group average
1685,27.921086092598358,4.447361574933586,Group average
1686,27.9267358380983,4.419878342035983,Group average
1687,27.929963889626485,4.4021388237028845,Group average
1688,27.934613711800996,4.392095397939792,Group average
1689,27.937116276092077,4.385875232582378,Group average
1690,27.936343140932237,4.382027831986239,Group average
1691,27.937800460067013,4.3832034206823725,Group average
1692,27.941706235032505,4.389952369073914,Group average
1693,27.94903013522999,4.400889974094833,Group average
1694,27.968268337967675,4.408998193633583,Group average
1695,27.996299062634954,4.414188934678362,Group average
1696,28.030574819997415,4.4173975569431665,Group average
1697,28.071107625865405,4.420373509571228,Group average
1698,28.112339444772523,4.428163993101498,Group average
1699,28.155970497868214,4.436788928775658,Group average
1700,28.195885455644735,4.447242028672185,Group average
1701,28.227963948915605,4.463366274972046,Group average
1702,28.25059339735052,4.484623845834145,Group average
1703,28.267859760315954,4.509073822690912,Group average
1704,28.28450745927771,4.531194709519142,Group average
1705,28.301178342433516,4.5544701357706545,Group average
1706,28.317734304850514,4.581544924209033,Group average
1707,28.329301773340713,4.612804209912378,Group average
1708,28.336214895236054,4.647818359477159,Group average
1709,28.334537400332806,4.683961412779656,Group average
1710,28.327249648790517,4.723439780266104,Group average
1711,28.31461277443196,4.767948900656368,Group average
1712,28.29713900201266,4.816652394510146,Group average
1713,28.276265662643578,4.8697428063399935,Group average
1714,28.252603476248677,4.926291400340124,Group average
1715,28.229967341139346,4.984050550955451,Group average
1716,28.207437021512654,5.04455805368725,Group average
1717,28.181207272570784,5.1093974303151874,Group average
1718,28.153923777259127,5.176839146033091,Group average
1719,28.127920030586644,5.244400066093323,Group average
1720,28.10328317931165,5.311344025251315,Group average
1721,28.08045271578117,5.378606098267201,Group average
1722,28.056901457013428,5.446489079801068,Group average
1723,28.028524510696666,5.515620875196395,Group average
1724,28.00100273716295,5.581584981597302,Group average
1725,27.98155253210563,5.645619765396612,Group average
1726,27.96745544017636,5.708169981304166,Group average
1727,27.956768168771166,5.769518459305882,Group average
1728,27.948903460017863,5.829706701292971,Group average
1729,27.940002797845867,5.889730917776965,Group average
1730,27.934069098046372,5.949540272071304,Group average
1731,27.93220454452986,6.008954360696903,Group average
1732,27.938747082550424,6.0662078029982895,Group average
1733,27.9471296899637,6.121672714136092,Group average
1734,27.956140176093072,6.174430253088488,Group average
1735,27.964417519733356,6.223514905696504,Group average
1736,27.97083222705992,6.268059007453601,Group average
1737,27.973164604283618,6.309116962606523,Group average
1738,27.97318052866225,6.345155099678813,Group average
1739,27.97331198916309,6.373609735816913,Group average
1740,27.976486133521405,6.392761245666622,Group average
1741,27.98085504275462,6.405400273363224,Group average
1742,27.9848838168607,6.412568080835125,Group average
1743,27.986493210642102,6.415816777713945,Group average
1744,27.98755653891898,6.413342629854113,Group average
1745,27.992673202812178,6.398616553788899,Group average
1746,28.00031786710884,6.371528032193096,Group average
1747,28.01087982792334,6.338526584023202,Group average
1748,28.02501180606867,6.298121067422224,Group average
1749,28.03739007331917,6.250738291698033,Group average
1750,28.049529633507788,6.2011178117058305,Group average
1751,28.062424585045658,6.152082375298209,Group average
1752,28.07230771564418,6.099869098663694,Group average
1753,28.078106738322905,6.043484720129672,Group average
1754,28.079054088948528,5.97965399547342,Group average
1755,28.07597099645415,5.911658969118313,Group average
1756,28.071647839091973,5.843496961198702,Group average
1757,28.06336409612569,5.771278853769258,Group average
1758,28.047828832085333,5.6983319876131455,Group average
1759,28.025575544632485,5.624317437414326,Group average
1760,27.998764764781768,5.551500445204799,Group average
1761,27.970097546892145,5.4805124086024195,Group average
1762,27.938989224626553,5.4109582844584745,Group average
1763,27.90767717891667,5.342121677543251,Group average
1764,27.877025024452774,5.272870128609493,Group average
1765,27.845430970890728,5.204903745482746,Group average
1766,27.81178524838936,5.141304192601566,Group average
1767,27.77652856505045,5.082069506165791,Group average
1768,27.742194152460506,5.027414445250929,Group average
1769,27.710392785770296,4.976637309077519,Group average
1770,27.682324721281862,4.93299640882817,Group average
