Wavelength,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6
642,0.000000000000000000,0.0065051511259285,0.0129411651632513,0.03163561581147,0.0633252699855,0.1490852808402
643,0.000000000000000000,0.0062104055166687,0.0128066262785897,0.03090261781162,0.0612124616280,0.1437725804558
644,0.000000000000000000,0.0060348740178735,0.0127529472975441,0.03037279499485,0.0596195778612,0.1391941161742
645,0.000000000000000000,0.0059325240597262,0.0127508325471947,0.02997219984560,0.0583516285091,0.1350715954326
646,0.000000000000000000,0.0058485606143321,0.0128955837788153,0.03005793120062,0.0579520514867,0.1328799641140
647,0.000000000000000000,0.0058168702327509,0.0131302684213005,0.03028972793307,0.0578987362680,0.1312034567738
648,0.000000000000000000,0.0058613752334106,0.0134961611307310,0.03073456239156,0.0583502047143,0.1302772343451
649,0.000000000000000000,0.0059458181823867,0.0138336306683611,0.03135783013519,0.0592130087756,0.1308803861664
650,0.000000000000000000,0.0060495966151432,0.0142255559451657,0.03212099273975,0.0603254929998,0.1321558612573
651,0.000000000000000000,0.0061904644085170,0.0148633452418508,0.03326571027542,0.0620256196028,0.1346006484985
652,0.000000000000000000,0.0063814763741007,0.0155075207464788,0.03440374257183,0.0639633383665,0.1376227939644
653,0.000000000000000000,0.0066066565560965,0.0161552826520499,0.03553581077512,0.0660617106836,0.1410374952318
654,0.000000074123139434,0.0068320180610488,0.0168169840855796,0.03708619389569,0.0682054030068,0.1454443398451
655,0.000000090774785434,0.0070602388557254,0.0174575589744754,0.03849719277214,0.0704048582688,0.1498651797004
656,0.000000015955583677,0.0072914028014633,0.0180602887372933,0.03967353463189,0.0726765037856,0.1542648299908
657,0.000000000000000000,0.0073344802042488,0.0183206088587426,0.04032989339331,0.0742043142420,0.1585422728424
658,0.000000000000000000,0.0072553407554373,0.0183355643094670,0.04059623855264,0.0752125673987,0.1624479226662
659,0.000000000000000000,0.0068605704261227,0.0176752859535363,0.03976098109224,0.0748170155783,0.1648685429644
660,0.000000000000000000,0.0063191061124685,0.0165662888857780,0.03802136539878,0.0728315997405,0.1653540888499
661,0.000000000000000000,0.0056738731578911,0.0151387638208668,0.03563832332339,0.0697121378472,0.1644476855114
662,0.000000000000000000,0.0050496455173444,0.0133965358601486,0.03228173390720,0.0648367867058,0.1592371314038
663,0.000000000000000000,0.0044692025414461,0.0117810458749160,0.02895023974298,0.0594332329421,0.1520296146833
664,0.000000000000000000,0.0039584314382427,0.0103786207364659,0.02568740199644,0.0532300458962,0.1417332203003
665,0.000000000000000000,0.0035658447777025,0.0091620854511746,0.02268561776574,0.0474636700384,0.1297746511850
666,0.000000000000000000,0.0032216297242441,0.0080722609959837,0.01992031080935,0.0420213430511,0.1173793821838
667,0.000000000000000000,0.0029392096532604,0.0072952480198909,0.01783092754715,0.0373716116503,0.1048374346179
668,0.000000000000000000,0.0027117539419946,0.0066449256085188,0.01606171503805,0.0333706115058,0.0932743359429
669,0.000000000000000000,0.0025238355818243,0.0060859488833115,0.01452355765319,0.0298384795303,0.0824281972635
670,0.000000000000000000,0.0023680598978668,0.0056096352472042,0.01327179011296,0.0272942920520,0.0741985520605
671,0.000000000000000000,0.0022198995583117,0.0051896786876192,0.01217464857945,0.0249570807628,0.0667238753005
672,0.000000000000000000,0.0020832162599667,0.0048568846544822,0.01131468437459,0.0229226082810,0.0603739047179
673,0.000000000000000000,0.0019801972164535,0.0045304061672204,0.01058010947522,0.0212411167029,0.0552990163613
674,0.000000000000000000,0.0018846574429889,0.0042239860510369,0.00990057007397,0.0197303989867,0.0507538213326
675,0.000000000000000000,0.0017827844091818,0.0039944795533703,0.00931131267652,0.0185407510118,0.0470030148882
676,0.000000000000000000,0.0017035981725425,0.0038117737808577,0.00881830574173,0.0174761505536,0.0437126231872
677,0.000000000000000000,0.0016398434769068,0.0036609169272171,0.00839084874878,0.0164970173378,0.0407358627470
678,0.000000000000000000,0.0015856753275991,0.0035026436821354,0.00797174752552,0.0156957105606,0.0383713309855
679,0.000000000000000000,0.0015336105705200,0.0033586765398591,0.00760609597097,0.0149607556611,0.0362455798560
680,0.000000000000000000,0.0014842467749182,0.0032346300525223,0.00731601513444,0.0143175307217,0.0344535936752
681,0.000000000000000000,0.0014371219295591,0.0031140008581851,0.00703365270928,0.0137072004456,0.0328321441709
682,0.000000000000000000,0.0013917576922631,0.0029979705574642,0.00676881809209,0.0131323016203,0.0312841044048
683,0.000000000000000000,0.0013500863417710,0.0028937685358254,0.00655659050674,0.0126484536466,0.0298316737419
684,0.000000000000000000,0.0013108462957428,0.0028040977485115,0.00631454467263,0.0121942597356,0.0285490159101
685,0.000000000000000000,0.0012734454997888,0.0027237359469310,0.00605852473590,0.0117619285587,0.0273845874656
686,0.000000000000000000,0.0012420529273763,0.0026457777399798,0.00590368690777,0.0113881347599,0.0265522300067
687,0.000000000000000000,0.0012066238037732,0.0025735677187318,0.00573912484561,0.0110516605687,0.0257142543425
688,0.000000000000000000,0.0011659872111160,0.0025087254773832,0.00556198682338,0.0107630734006,0.0248687257410
689,0.000000000000000000,0.0011462732796699,0.0024373662034544,0.00543359185113,0.0104490849546,0.0240403676122
690,0.000000000000000000,0.0011272153915584,0.0023682087243998,0.00529769488715,0.0101244830288,0.0232339656675
691,0.000000000000000000,0.0010982396937230,0.0023089270019052,0.00511120134665,0.0097806894807,0.0224797266725
692,0.000000000000000000,0.0010594456819588,0.0022410768614908,0.00494593764363,0.0095026849952,0.0217728885731
693,0.000000000000000000,0.0010163605868433,0.0021711479002977,0.00479669074677,0.0092561084778,0.0210927511484
694,0.000000000000000000,0.0009819840975737,0.0021302843772135,0.00470986365385,0.0089608863181,0.0204082331343
695,0.000000000000000000,0.0009648785885129,0.0020692333751213,0.00457433664493,0.0087050121906,0.0197696843320
696,0.000000000000000000,0.0009666507278401,0.0019862202184531,0.00438581345645,0.0084924269452,0.0191821489257
697,0.000000000000000000,0.0009254003570717,0.0019235667507174,0.00427301914883,0.0082578440247,0.0186954338614
698,0.000000000000000000,0.0008848187432046,0.0018687169503239,0.00417114203067,0.0080238828473,0.0182017572379
699,0.000000000000000000,0.0008573547311436,0.0018249354183038,0.00407192939151,0.0077973011225,0.0176660969729
700,0.000000000000000000,0.0008313522059683,0.0017822537633478,0.00396007894533,0.0075524896903,0.0171843126334
701,0.000000000000000000,0.0008076591515979,0.0017385132378934,0.00384535582699,0.0073140815620,0.0167201929471
702,0.000000000000000000,0.0007912440936421,0.0016897896918027,0.00373538108669,0.0071231483933,0.0162629529146
703,0.000000000000000000,0.0007695918329497,0.0016459401021457,0.00365248463776,0.0069104528772,0.0157362000045
704,0.000000000000000000,0.0007458754592329,0.0016044651470959,0.00357708393910,0.0066926476575,0.0151966503301
705,0.000000000000000000,0.0007274693773659,0.0015575700142519,0.00342905040439,0.0065209969737,0.0148498971055
706,0.000000000000000000,0.0007051717701479,0.0015163633471540,0.00331456073649,0.0063506003636,0.0144618850276
707,0.000000000000000000,0.0006796377143425,0.0014800720320739,0.00322870313975,0.0061817024976,0.0140399849325
708,0.000000000000000000,0.0006706840805337,0.0014160458178446,0.00315165649453,0.0059957485003,0.0136492916525
709,0.000000000000000000,0.0006575494823055,0.0013655401076352,0.00306326427774,0.0058345288065,0.0132348490442
710,0.000000000000000000,0.0006373054619547,0.0013369607469967,0.00295680777066,0.0057121080099,0.0127818116804
711,0.000000000000000000,0.0006171624832529,0.0013037014979826,0.00289235411853,0.0055658641223,0.0124491639885
712,0.000000000000000000,0.0005982533552927,0.0012691076705915,0.00282590541825,0.0054086654172,0.0121296547747
713,0.000000000000000000,0.0005837466697081,0.0012339187038899,0.00271602126022,0.0052334938098,0.0117536736936
714,0.000000040562024592,0.0005715289354079,0.0011984070605942,0.00265771118832,0.0050729900051,0.0114541328284
715,0.000000098260282275,0.0005608658691553,0.0011630141729287,0.00262534981777,0.0049214406791,0.0111966664975
716,0.000000034255865723,0.0005542041741967,0.0011322189427897,0.00251519143252,0.0047730409660,0.0108860972657
717,0.000000000000000000,0.0005395095064391,0.0011026527919062,0.00242170297447,0.0046612682176,0.0106034851509
718,0.000000000000000000,0.0005155280257316,0.0010744570573523,0.00234729348099,0.0045915539372,0.0103526638764
719,0.000000000000000000,0.0004819416605655,0.0010449529308216,0.00228673044346,0.0044432992558,0.0100387018585
720,0.000000000000000000,0.0004588180867170,0.0010152800695155,0.00223530190517,0.0042934613567,0.0097467715682
721,0.000000000000000000,0.0004633877492666,0.0009856047890461,0.00220096350903,0.0041647912717,0.0095266677374
722,0.000000000000000000,0.0004458156677230,0.0009537845861433,0.00212850498597,0.0040479759287,0.0091797674864
723,0.000000000000000000,0.0004223721178593,0.0009215836984964,0.00204581497601,0.0039419200886,0.0088107546508
724,0.000000000000000000,0.0004176561829316,0.0008919299843402,0.00199387787163,0.0038732947390,0.0086198632619
725,0.000000000000000000,0.0004070527918246,0.0008649598622245,0.00194883614409,0.0037522460675,0.0084283189429
726,0.000000000000000000,0.0003916256272173,0.0008400624172170,0.00190918190559,0.0035881887051,0.0082353487096
727,0.000000000000000000,0.0003851132163204,0.0008303525830655,0.00184015938867,0.0034765956331,0.0079556754277
728,0.000000000000000000,0.0003763464704470,0.0008114170344806,0.00178209385131,0.0033818552448,0.0076939898575
729,0.000000000000000000,0.0003636336451149,0.0007773553653718,0.00174249955764,0.0033108655954,0.0074643946214
730,0.000000000000000000,0.0003513471232317,0.0007515545045477,0.00166810223539,0.0031845826681,0.0072846907383
731,0.000000000000000000,0.0003418978024189,0.0007301409209531,0.00159802272932,0.0030679765549,0.0070971258731
732,0.000000000000000000,0.0003416351059093,0.0007171928880804,0.00156964968737,0.0030271188314,0.0068482378296
733,0.000000000000000000,0.0003317027877196,0.0006913931929811,0.00152725923513,0.0029430949202,0.0066223022531
734,0.000000000000000000,0.0003171638964195,0.0006604612548433,0.00147685810095,0.0028386574516,0.0064132112558
735,0.000000000000000000,0.0003082720045867,0.0006485460034457,0.00141850702191,0.0027606296439,0.0062569070808
736,0.000000000000000000,0.0002992572343739,0.0006299893014790,0.00138327067377,0.0026899123655,0.0060783542250
737,0.000000000000000000,0.0002901466931875,0.0006048726432824,0.00137117108560,0.0026266998983,0.0058781737477
738,0.000000000000000000,0.0002753181401343,0.0005838729476520,0.00132181748030,0.0025290170585,0.0057565444220
739,0.000000000000000000,0.0002639249846641,0.0005676599352946,0.00127457650287,0.0024414601909,0.0056227460650
740,0.000000000000000000,0.0002598141096837,0.0005597872193539,0.00123698703718,0.0023781724746,0.0054549769282
741,0.000000000000000000,0.0002504098886954,0.0005386095073874,0.00120305781924,0.0023087026620,0.0052519457227
742,0.000000000000000000,0.0002410076269356,0.0005156309857593,0.00116818751410,0.0022362470582,0.0050424740391
743,0.000000000000000000,0.0002375950347793,0.0005005711373533,0.00112502723193,0.0021583199121,0.0048460769162
744,0.000000000000000000,0.0002276930775892,0.0004916186249042,0.00107849905019,0.0020757039855,0.0047128067518
745,0.000000000000000000,0.0002143964289926,0.0004857778788986,0.00103118607853,0.0019911867751,0.0046137736504
746,0.000000000000000000,0.0002099662745341,0.0004717217307643,0.00100829849722,0.0019284904381,0.0044678087873
747,0.000000000000000000,0.0002084524821691,0.0004549300379544,0.00098586059606,0.0018829383119,0.0043468533564
748,0.000000000000000000,0.0002100830490653,0.0004351167556791,0.00096381842675,0.0018557298660,0.0042524434284
749,0.000000000000000000,0.0001904500346618,0.0004214253212323,0.00093999682142,0.0018055233397,0.0041094016079
750,0.000000000000000000,0.0001774412470637,0.0004069592522223,0.00091168856634,0.0017487227552,0.0039649980662
751,0.000000000000000000,0.0001816477890176,0.0003898938806262,0.00087503888735,0.0016836466007,0.0038281135610
752,0.000000000000000000,0.0001831057748969,0.0003872437403637,0.00084242833935,0.0016272146604,0.0037395110190
753,0.000000000000000000,0.0001798662930271,0.0003853590592235,0.00081173264722,0.0015798719947,0.0036535582156
754,0.000000000000000000,0.0001610683115174,0.0003691217791399,0.00078500325421,0.0015605775534,0.0035228127759
755,0.000000000000000000,0.0001532805556444,0.0003515748249595,0.00077576006047,0.0014990166916,0.0034116860550
756,0.000000000000000000,0.0001518459161900,0.0003341240177922,0.00077467404680,0.0014169984691,0.0033129127009
757,0.000000000000000000,0.0001478708663628,0.0003310181974760,0.00073843522901,0.0014092988620,0.0032279767173
758,0.000000000000000000,0.0001463150230197,0.0003195216208610,0.00070966961381,0.0013820016964,0.0031370506922
759,0.000000000000000000,0.0001472930482393,0.0002991845766426,0.00068866087527,0.0013340530696,0.0030395629147
760,0.000000000000000000,0.0001399395594164,0.0003020798510628,0.00068320229657,0.0012636770637,0.0029146282558
761,0.000000000000000000,0.0001336702316006,0.0002997529732765,0.00066887211369,0.0012188015373,0.0028109375266
762,0.000000000000000000,0.0001306233307639,0.0002844698688458,0.00063609090271,0.0012238687775,0.0027502108144
763,0.000000000000000000,0.0001296324278082,0.0002800480352086,0.00061447146326,0.0011999575011,0.0026687702723
764,0.000000000000000000,0.0001275117580642,0.0002757139764971,0.00059713574101,0.0011647944634,0.0025954826664
765,0.000000000000000000,0.0001194557082272,0.0002614076704011,0.00058477373878,0.0011181438672,0.0025727518738
766,0.000000000000000000,0.0001106752331753,0.0002493235512458,0.00056583905024,0.0010647173992,0.0024817475486
767,0.000000000000000000,0.0001023274335802,0.0002387183869636,0.00054298617949,0.0010119026088,0.0023552588605
768,0.000000000000000000,0.0001054561151656,0.0002329257706133,0.00051974148039,0.0010202773992,0.0022720336796
769,0.000000000000000000,0.0001058198848621,0.0002280423556547,0.00050181681698,0.0010068307775,0.0022124818150
770,0.000000000000000000,0.0001033974328014,0.0002240606417841,0.00048920176807,0.0009713479381,0.0021766138284
771,0.000000000000000000,0.0000974052161727,0.0002223098040856,0.00049018308558,0.0009565652892,0.0021152951013
772,0.000000000000000000,0.0000902721069896,0.0002223851504498,0.00048015786839,0.0009374904547,0.0020689047857
773,0.000000000000000000,0.0000816380148520,0.0002254504038320,0.00044873044102,0.0009082540479,0.0020531751174
774,0.000000000000000000,0.0000796156622844,0.0002127798685096,0.00043859729580,0.0008671618014,0.0019523735829
775,0.000000000000000000,0.0000799398013068,0.0001970674550044,0.00043153799473,0.0008349662183,0.0018453202221
776,0.000000000000000000,0.0000823679975550,0.0001849265333974,0.00041647275983,0.0008427576103,0.0017915900197
777,0.000000000000000000,0.0000824207614706,0.0001757357230581,0.00040494635122,0.0008053518004,0.0017433759400
778,0.000000009152399167,0.0000819938563735,0.0001694040780030,0.00039433480642,0.0007493628469,0.0017015306843
779,0.000000091833505723,0.0000871202002492,0.0001743503985924,0.00037704535222,0.0007230446767,0.0016889522452
780,0.000000084344790389,0.0000857569889843,0.0001662349673471,0.00036249257311,0.0007299433743,0.0016365394457
