channel,sample,time_sec,mean_trace,sd,participant_id
2,3856,20.1171875,491.50675307958824,339.94537351488225,Group average
2,3857,20.125,491.99013344059495,340.8437790571013,Group average
2,3858,20.1328125,492.4666603080643,341.7244251018809,Group average
2,3859,20.140625,492.9362259783474,342.5869038290771,Group average
2,3860,20.1484375,493.3987273912429,343.43082103625113,Group average
2,3861,20.15625,493.85406618039923,344.25579642903494,Group average
2,3862,20.1640625,494.3021487197415,345.0614638922698,Group average
2,3863,20.171875,494.74288616525405,345.84747174283234,Group average
2,3864,20.1796875,495.1761944924031,346.61348296277384,Group average
2,3865,20.1875,495.6019945284556,347.35917541177935,Group average
2,3866,20.1953125,496.02021198062926,348.0842420193489,Group average
2,3867,20.203125,496.43077745971914,348.78839095869574,Group average
2,3868,20.2109375,496.8336264998158,349.47134580315065,Group average
2,3869,20.21875,497.2286995734511,350.13284566317196,Group average
2,3870,20.2265625,497.61594210291946,350.77264530624524,Group average
2,3871,20.234375,497.9953044671494,351.39051525738734,Group average
2,3872,20.2421875,498.36674200307687,351.98624187939635,Group average
2,3873,20.25,498.73021500331487,352.55962743693664,Group average
2,3874,20.2578125,499.0856887105774,353.11049014476674,Group average
2,3875,20.265625,499.43313330728506,353.63866419691163,Group average
2,3876,20.2734375,499.77252390065763,354.1439997775831,Group average
2,3877,20.28125,500.10384050435437,354.62636305632094,Group average
2,3878,20.2890625,500.42706801596427,355.08563616626515,Group average
2,3879,20.296875,500.74219619087603,355.5217171668173,Group average
2,3880,20.3046875,501.04921961220356,355.9345199906894,Group average
2,3881,20.3125,501.3481376563018,356.32397437331196,Group average
2,3882,20.3203125,501.63895445518256,356.6900257690546,Group average
2,3883,20.328125,501.9216788553666,357.03263525239254,Group average
2,3884,20.3359375,502.196324372658,357.3517794041899,Group average
2,3885,20.34375,502.46290914308383,357.64745018342484,Group average
2,3886,20.3515625,502.7214558701277,357.91965478425453,Group average
2,3887,20.359375,502.97199176917786,358.16841548113706,Group average
2,3888,20.3671875,503.21454850831935,358.3937694601633,Group average
2,3889,20.375,503.4491621446403,358.5957686345039,Group average
2,3890,20.3828125,503.6758730581957,358.7744794485696,Group average
2,3891,20.390625,503.89472588251624,358.92998267119293,Group average
2,3892,20.3984375,504.10576943173,359.06237317597635,Group average
2,3893,20.40625,504.3090566236537,359.17175970992236,Group average
2,3894,20.4140625,504.5046444001565,359.25826465081735,Group average
2,3895,20.421875,504.6925936447175,359.32202375304695,Group average
2,3896,20.4296875,504.87296909640634,359.3631858822262,Group average
2,3897,20.4375,505.04583926119915,359.38191274126353,Group average
2,3898,20.4453125,505.21127632028976,359.37837858582145,Group average
2,3899,20.453125,505.36935603441566,359.3527699279009,Group average
2,3900,20.4609375,505.5201576454765,359.305285232417,Group average
2,3901,20.46875,505.6637637756694,359.2361346043496,Group average
2,3902,20.4765625,505.80026032409296,359.14553946793797,Group average
2,3903,20.484375,505.9297363602948,359.03373223910154,Group average
2,3904,20.4921875,506.052284014591,358.90095598828316,Group average
2,3905,20.5,506.16799836601194,358.7474640959684,Group average
2,3906,20.5078125,506.27697732720816,358.57351990027377,Group average
2,3907,20.515625,506.37932152630174,358.3793963374632,Group average
2,3908,20.5234375,506.4751341869062,358.16537557685757,Group average
2,3909,20.53125,506.56452100692513,357.93174865174564,Group average
2,3910,20.5390625,506.64759003484505,357.6788150840835,Group average
2,3911,20.546875,506.7244515441329,357.4068825063071,Group average
2,3912,20.5546875,506.79521790514855,357.1162662772921,Group average
2,3913,20.5625,506.86000345434627,356.8072890917995,Group average
2,3914,20.5703125,506.9189243624128,356.4802805871122,Group average
2,3915,20.578125,506.9720985016193,356.1355769495151,Group average
2,3916,20.5859375,507.01964531111037,355.77352051725796,Group average
2,3917,20.59375,507.0616856613748,355.39445938130694,Group average
2,3918,20.6015625,507.0983417176253,354.99874698536263,Group average
2,3919,20.609375,507.12973680166004,354.5867417244415,Group average
2,3920,20.6171875,507.15599525336455,354.1588065417881,Group average
2,3921,20.625,507.1772422922251,353.715308527238,Group average
2,3922,20.6328125,507.19360387751215,353.2566185132101,Group average
2,3923,20.640625,507.20520656910867,352.78311067249314,Group average
2,3924,20.6484375,507.2121773875514,352.29516211722006,Group average
2,3925,20.65625,507.21464367407305,351.7931524985861,Group average
2,3926,20.6640625,507.21273295209204,351.2774636097928,Group average
2,3927,20.671875,507.2065727882796,350.74847899157413,Group average
2,3928,20.6796875,507.19629065455996,350.2065835413175,Group average
2,3929,20.6875,507.18201379087583,349.65216312374884,Group average
2,3930,20.6953125,507.16386906975583,349.0856041875933,Group average
2,3931,20.703125,507.1419828612431,348.5072933842735,Group average
2,3932,20.7109375,507.1164808989719,347.91761719054455,Group average
2,3933,20.71875,507.08748814799793,347.31696153642577,Group average
2,3934,20.7265625,507.0551286747438,346.7057114397869,Group average
2,3935,20.734375,507.0195255196533,346.08425064749605,Group average
2,3936,20.7421875,506.9808005716066,345.4529612816024,Group average
2,3937,20.75,506.939074444209,344.8122234920688,Group average
2,3938,20.7578125,506.8944663546993,344.16241511610986,Group average
2,3939,20.765625,506.84709400588577,343.5039113463923,Group average
2,3940,20.7734375,506.79707347046957,342.8370844062855,Group average
2,3941,20.78125,506.7445190785202,342.1623032328432,Group average
2,3942,20.7890625,506.6895433071469,341.4799331678389,Group average
2,3943,20.796875,506.63225667356073,340.7903356555938,Group average
2,3944,20.8046875,506.5727676317721,340.09386795059567,Group average
2,3945,20.8125,506.5111824729377,339.3908828359669,Group average
2,3946,20.8203125,506.44760522881205,338.68172835005714,Group average
2,3947,20.828125,506.3821375791854,337.96674752324606,Group average
2,3948,20.8359375,506.3148787626475,337.24627812351264,Group average
2,3949,20.84375,506.2459254918233,336.5206524133653,Group average
2,3950,20.8515625,506.17537187260433,335.7901969181683,Group average
2,3951,20.859375,506.1033093260801,335.05523220183414,Group average
2,3952,20.8671875,506.0298265147086,334.316072653025,Group average
2,3953,20.875,505.9550092735948,333.5730262843615,Group average
2,3954,20.8828125,505.87894054489897,332.8263945415828,Group average
2,3955,20.890625,505.80170031753045,332.07647212598397,Group average
2,3956,20.8984375,505.72336557017695,331.323546826105,Group average
2,3957,20.90625,505.644010218569,330.5678993595918,Group average
2,3958,20.9140625,505.5637050682275,329.8098032290128,Group average
2,3959,20.921875,505.4825177709603,329.04952458748596,Group average
2,3960,20.9296875,505.40051278560185,328.28732211555825,Group average
2,3961,20.9375,505.31775134300506,327.5234469108774,Group average
2,3962,20.9453125,505.2342914154615,326.7581423888341,Group average
2,3963,20.953125,505.1501876906453,325.99164419499164,Group average
2,3964,20.9609375,505.0654915498729,325.22418012957587,Group average
2,3965,20.96875,504.9802510506696,324.4559700822759,Group average
2,3966,20.9765625,504.8945109130622,323.6872259789384,Group average
2,3967,20.984375,504.8083125107181,322.9181517403375,Group average
2,3968,20.9921875,504.7216938661616,322.1489432524934,Group average
2,3969,21,504.63468965067847,321.3797883490204,Group average
2,3970,21.0078125,504.54733118853164,320.6108668051852,Group average
2,3971,21.015625,504.45964646494804,319.8423503427156,Group average
2,3972,21.0234375,504.3716601386593,319.0744026465661,Group average
2,3973,21.03125,504.28339355820583,318.30717939229754,Group average
2,3974,21.0390625,504.19486478289116,317.54082828588736,Group average
2,3975,21.046875,504.1060886068628,316.7754891129051,Group average
2,3976,21.0546875,504.0170765873625,316.0112937979066,Group average
2,3977,21.0625,503.92783707735947,315.24836647648334,Group average
2,3978,21.0703125,503.8383752620773,314.4868235792042,Group average
2,3979,21.078125,503.74869319796136,313.7267739230436,Group average
2,3980,21.0859375,503.6587898559354,312.96831881357645,Group average
2,3981,21.09375,503.5686611683239,312.2115521569692,Group average
2,3982,21.1015625,503.4783000783369,311.45656058006216,Group average
2,3983,21.109375,503.38769659297594,310.70342356025765,Group average
2,3984,21.1171875,503.29683783887697,309.95221356365784,Group average
2,3985,21.125,503.20570812074004,309.20299619140155,Group average
2,3986,21.1328125,503.11428898300323,308.45583033535956,Group average
2,3987,21.140625,503.0225592733334,307.7107683397063,Group average
2,3988,21.1484375,502.93049520876906,306.9678561702264,Group average
2,3989,21.15625,502.8380704448763,306.2271335915983,Group average
2,3990,21.1640625,502.74525614561315,305.48863434824904,Group average
2,3991,21.171875,502.6520210560759,304.75238635366526,Group average
2,3992,21.1796875,502.55833157803636,304.0184118863112,Group average
2,3993,21.1875,502.46415184655143,303.2867277906423,Group average
2,3994,21.1953125,502.36944380715136,302.55734568168657,Group average
2,3995,21.203125,502.27416729500356,301.8302721538635,Group average
2,3996,21.2109375,502.17828011574034,301.10550899572723,Group average
2,3997,21.21875,502.0817381273996,300.38305340867885,Group average
2,3998,21.2265625,501.98449532383233,299.6628982288629,Group average
2,3999,21.234375,501.8865039193233,298.94503215240763,Group average
2,4000,21.2421875,501.78771443310467,298.2294399624909,Group average
2,4001,21.25,501.6880757759385,297.51610276187586,Group average
2,4002,21.2578125,501.58753533747176,296.8049982077935,Group average
2,4003,21.265625,501.4860390725466,296.096100746952,Group average
2,4004,21.2734375,501.3835315885493,295.3893818522215,Group average
2,4005,21.28125,501.27995623376677,294.68481026225066,Group average
2,4006,21.2890625,501.17525518565833,293.9823522221222,Group average
2,4007,21.296875,501.06936953939845,293.2819717240706,Group average
2,4008,21.3046875,500.9622393969224,292.5836307487643,Group average
2,4009,21.3125,500.8538039554261,291.8872895063741,Group average
2,4010,21.3203125,500.7440015960441,291.1929066783745,Group average
2,4011,21.328125,500.6327699724694,290.5004396601988,Group average
2,4012,21.3359375,500.52004609982396,289.80984480363674,Group average
2,4013,21.34375,500.40576644272016,289.12107765553566,Group average
2,4014,21.3515625,500.289867003823,288.43409319812605,Group average
2,4015,21.359375,500.17228341198086,287.748846087646,Group average
2,4016,21.3671875,500.0529510100918,287.06529089137297,Group average
2,4017,21.375,499.931804942687,286.3833823229404,Group average
2,4018,21.3828125,499.80878024425135,285.7030754775917,Group average
2,4019,21.390625,499.68381192645694,285.024326064494,Group average
2,4020,21.3984375,499.5568350645167,284.34709063481597,Group average
2,4021,21.40625,499.42778488332783,283.6713268072928,Group average
2,4022,21.4140625,499.29659684284155,282.9969934912146,Group average
2,4023,21.421875,499.163206723825,282.3240511073966,Group average
2,4024,21.4296875,499.0275507128847,281.65246180537105,Group average
2,4025,21.4375,498.8895654876982,280.9821896770214,Group average
2,4026,21.4453125,498.74918830085375,280.3132009650361,Group average
2,4027,21.453125,498.6063570627125,279.64546426752827,Group average
2,4028,21.4609375,498.4610104245736,278.97895073906415,Group average
2,4029,21.46875,498.31308786142677,278.31363428675667,Group average
2,4030,21.4765625,498.1625297532268,277.64949176025567,Group average
2,4031,21.484375,498.0092774667573,276.9865031388055,Group average
2,4032,21.4921875,497.8532734367425,276.3246517138558,Group average
2,4033,21.5,497.6944612456328,275.66392426497555,Group average
2,4034,21.5078125,497.5327857031604,275.00431122983065,Group average
2,4035,21.515625,497.3681929255668,274.3458068686511,Group average
2,4036,21.5234375,497.20063041371003,273.6884094234742,Group average
2,4037,21.53125,497.03004713073005,273.0321212715259,Group average
2,4038,21.5390625,496.8563935787396,272.3769490706902,Group average
2,4039,21.546875,496.6796218748363,271.72290389910984,Group average
2,4040,21.5546875,496.49968582698966,271.0700013899233,Group average
2,4041,21.5625,496.31654100917314,270.4182618589066,Group average
2,4042,21.5703125,496.1301448353709,269.76771042408956,Group average
2,4043,21.578125,495.9404566321332,269.1183771176903,Group average
2,4044,21.5859375,495.7474377105531,268.4702969902956,Group average
2,4045,21.59375,495.55105143829616,267.823510209279,Group average
2,4046,21.6015625,495.3512633100674,267.1780621485073,Group average
2,4047,21.609375,495.1480410177231,266.5340034712296,Group average
2,4048,21.6171875,494.94135451902895,265.8913902046209,Group average
2,4049,21.625,494.7311761056616,265.25028380650366,Group average
2,4050,21.6328125,494.51748046995147,264.61075122305004,Group average
2,4051,21.640625,494.3002447703352,263.97286493864004,Group average
2,4052,21.6484375,494.0794486959122,263.33670301647214,Group average
2,4053,21.65625,493.85507452938805,262.7023491292874,Group average
2,4054,21.6640625,493.6271072096783,262.0698925830203,Group average
2,4055,21.671875,493.3955343934313,261.43942833166443,Group average
2,4056,21.6796875,493.16034651498825,260.8110569829019,Group average
2,4057,21.6875,492.9215368455558,260.1848847954227,Group average
2,4058,21.6953125,492.6791015503944,259.5610236663348,Group average
2,4059,21.703125,492.4330397447554,258.9395911091205,Group average
2,4060,21.7109375,492.18335354869316,258.32071022323925,Group average
2,4061,21.71875,491.9300481404391,257.7045096538514,Group average
2,4062,21.7265625,491.6731318083909,257.09112354160607,Group average
2,4063,21.734375,491.41261600078843,256.4806914623415,Group average
2,4064,21.7421875,491.14851537420816,255.87335835906848,Group average
2,4065,21.75,490.8808478407327,255.26927446463714,Group average
2,4066,21.7578125,490.6096346136872,254.6685952152043,Group average
2,4067,21.765625,490.3349002508496,254.07148115350532,Group average
2,4068,21.7734375,490.05667269616987,253.4780978232378,Group average
2,4069,21.78125,489.7749833192492,252.88861565468483,Group average
2,4070,21.7890625,489.4898669534077,252.30320984117466,Group average
2,4071,21.796875,489.2013619314454,251.72206020716666,Group average
2,4072,21.8046875,488.9095101198675,251.14535106801182,Group average
2,4073,21.8125,488.61435695105934,250.57327108105326,Group average
2,4074,21.8203125,488.3159514523645,250.00601308773824,Group average
2,4075,21.828125,488.01434627363426,249.44377394908182,Group average
2,4076,21.8359375,487.7095977121453,248.88675437240286,Group average
2,4077,21.84375,487.4017657347489,248.33515873008045,Group average
2,4078,21.8515625,487.09091399834085,247.78919487248515,Group average
2,4079,21.859375,486.777109867642,247.2490739342186,Group average
2,4080,21.8671875,486.4604244295641,246.71501013349277,Group average
2,4081,21.875,486.14093250516885,246.18722056556598,Group average
2,4082,21.8828125,485.81871265938776,245.66592499074827,Group average
2,4083,21.890625,485.49384720748805,245.1513456172225,Group average
2,4084,21.8984375,485.1664222181067,244.6437068789488,Group average
2,4085,21.90625,484.8365275139155,244.14323521038028,Group average
2,4086,21.9140625,484.50425666885246,243.65015881753223,Group average
2,4087,21.921875,484.16970700130923,243.16470744560095,Group average
2,4088,21.9296875,483.83297956471483,242.68711214478776,Group average
2,4089,21.9375,483.4941791347277,242.21760503422414,Group average
2,4090,21.9453125,483.1534141929547,241.7564190648202,Group average
2,4091,21.953125,482.81079690658345,241.30378778143944,Group average
2,4092,21.9609375,482.46644310432384,240.85994508584537,Group average
2,4093,21.96875,482.120472249314,240.4251250010012,Group average
2,4094,21.9765625,481.77300740774285,239.99956143570813,Group average
2,4095,21.984375,481.4241752141248,239.58348795288916,Group average
2,4096,21.9921875,481.0741058327083,239.17713754110494,Group average
2,4097,22,480.72293291454895,238.78074238898006,Group average
2,4098,22.0078125,480.37079355050054,238.39453366451036,Group average
2,4099,22.015625,480.01782822074625,238.01874130022878,Group average
2,4100,22.0234375,479.6641807404598,237.65359378449114,Group average
2,4101,22.03125,479.30999820057366,237.29931795844053,Group average
2,4102,22.0390625,478.9554309048796,236.95613882085343,Group average
2,4103,22.046875,478.6006323034595,236.6242793413199,Group average
2,4104,22.0546875,478.24575892237976,236.30396028229617,Group average
2,4105,22.0625,477.8909702878045,235.995400029907,Group average
2,4106,22.0703125,477.5364288469918,235.6988144355576,Group average
2,4107,22.078125,477.1822998866754,235.41441666923828,Group average
2,4108,22.0859375,476.82875144625376,235.1424170829336,Group average
2,4109,22.09375,476.4759542264813,234.88302308508338,Group average
2,4110,22.1015625,476.12408149462044,234.636439027064,Group average
2,4111,22.109375,475.77330898591003,234.40286610322605,Group average
2,4112,22.1171875,475.4238148003575,234.18250226261856,Group average
2,4113,22.125,475.0757792967605,233.9755421343423,Group average
2,4114,22.1328125,474.7293849827606,233.78217696575737,Group average
2,4115,22.140625,474.3848164009811,233.60259457387556,Group average
2,4116,22.1484375,474.0422600113127,233.43697930973917,Group average
2,4117,22.15625,473.70190406934177,233.28551203563734,Group average
2,4118,22.1640625,473.3639385020946,233.1483701166913,Group average
2,4119,22.171875,473.02855478039436,233.0257274252573,Group average
2,4120,22.1796875,472.69594578726867,232.9177543568014,Group average
2,4121,22.1875,472.3663056831326,232.8246178584062,Group average
2,4122,22.1953125,472.0398297679734,232.74648146948914,Group average
2,4123,22.203125,471.7167143403275,232.6835053737527,Group average
2,4124,22.2109375,471.39715655398817,232.6358464627402,Group average
2,4125,22.21875,471.0813542709418,232.60365840840342,Group average
2,4126,22.2265625,470.76950591159886,232.58709174541562,Group average
2,4127,22.234375,470.4618103024397,232.58629396152537,Group average
2,4128,22.2421875,470.1584665211118,232.60140959615282,Group average
2,4129,22.25,469.859673739797,232.63258034612062,Group average
2,4130,22.2578125,469.56563106500374,232.679945176063,Group average
2,4131,22.265625,469.27653737565515,232.74364043485141,Group average
2,4132,22.2734375,468.99259115936246,232.82379997545544,Group average
2,4133,22.28125,468.7139903467147,232.92055527785377,Group average
2,4134,22.2890625,468.4409321439754,233.0340355737473,Group average
2,4135,22.296875,468.1736128635673,233.16436797067152,Group average
2,4136,22.3046875,467.9122277527961,233.31167757500077,Group average
2,4137,22.3125,467.65697082156294,233.47608761308274,Group average
2,4138,22.3203125,467.40803466914826,233.6577195492105,Group average
2,4139,22.328125,467.1656103099657,233.856693197891,Group average
2,4140,22.3359375,466.9298869983495,234.0731268304107,Group average
2,4141,22.34375,466.7010520524718,234.30713727353006,Group average
2,4142,22.3515625,466.4792906779509,234.55883999985326,Group average
2,4143,22.359375,466.26478579126183,234.82834920783495,Group average
2,4144,22.3671875,466.0577178427616,235.11577788971533,Group average
2,4145,22.375,465.8582646387701,235.42123788687567,Group average
2,4146,22.3828125,465.66660116453926,235.74483993185328,Group average
2,4147,22.390625,465.48289940732656,236.08669367514125,Group average
2,4148,22.3984375,465.30732817996187,236.44690769524172,Group average
2,4149,22.40625,465.1400529453557,236.82558949191065,Group average
2,4150,22.4140625,464.9812356414825,237.2228454614637,Group average
2,4151,22.421875,464.83103450739515,237.63878085263104,Group average
2,4152,22.4296875,464.68960391102326,238.0734997030764,Group average
2,4153,22.4375,464.5570941778806,238.527104755553,Group average
2,4154,22.4453125,464.4336514209009,238.9996973519567,Group average
2,4155,22.453125,464.3194173720945,239.49137730581663,Group average
2,4156,22.4609375,464.21452921614593,240.00224275352468,Group average
2,4157,22.46875,464.11911942664653,240.53238998332557,Group average
2,4158,22.4765625,464.0333156045556,241.08191324139986,Group average
2,4159,22.484375,463.95724031930456,241.65090451560863,Group average
2,4160,22.4921875,463.8910109522155,242.23945329696716,Group average
2,4161,22.5,463.8347395432318,242.8476463197595,Group average
2,4162,22.5078125,463.78853264039844,243.47556727889435,Group average
2,4163,22.515625,463.75249115313983,244.12329652611334,Group average
2,4164,22.5234375,463.72671020784975,244.7909107438737,Group average
2,4165,22.53125,463.7112790071992,245.4784825993829,Group average
2,4166,22.5390625,463.7062806935569,246.18608038016015,Group average
2,4167,22.546875,463.7117922158835,246.91376760953557,Group average
2,4168,22.5546875,463.72788420139034,247.6616026451626,Group average
2,4169,22.5625,463.7546208309038,248.42963826055865,Group average
2,4170,22.5703125,463.7920597182561,249.2179212110026,Group average
2,4171,22.578125,463.84025179440135,250.02649178511342,Group average
2,4172,22.5859375,463.89924119612033,250.8553833433024,Group average
2,4173,22.59375,463.9690651594978,251.70462184544897,Group average
2,4174,22.6015625,464.04975391857056,252.57422536831234,Group average
2,4175,22.609375,464.14133060856375,253.46420361401974,Group average
2,4176,22.6171875,464.2438111740468,254.37455741167318,Group average
2,4177,22.625,464.3572042823064,255.30527821354008,Group average
2,4178,22.6328125,464.48151124207413,256.25634758829926,Group average
2,4179,22.640625,464.6167259273607,257.22773671239815,Group average
2,4180,22.6484375,464.7628347072437,258.21940586143563,Group average
2,4181,22.65625,464.91981638162645,259.2313039041704,Group average
2,4182,22.6640625,465.08764212186423,260.2633677988902,Group average
2,4183,22.671875,465.26627541740373,261.31552209595594,Group average
2,4184,22.6796875,465.45567202893403,262.387678449004,Group average
2,4185,22.6875,465.65577994716574,263.4797351341506,Group average
2,4186,22.6953125,465.86653935752184,264.5915765799094,Group average
2,4187,22.703125,466.08788261118036,265.7230729101342,Group average
2,4188,22.7109375,466.3197342022906,266.8740795009447,Group average
2,4189,22.71875,466.56201075220554,268.0444365547804,Group average
2,4190,22.7265625,466.81462100001323,269.2339686919797,Group average
2,4191,22.734375,467.07746579862913,270.4424845604238,Group average
2,4192,22.7421875,467.35043811831105,271.6697764670522,Group average
2,4193,22.75,467.63342305673063,272.91562003177404,Group average
2,4194,22.7578125,467.9262978559066,274.17977386485785,Group average
2,4195,22.765625,468.228931926102,275.4619792694741,Group average
2,4196,22.7734375,468.5411868757357,276.7619599689873,Group average
2,4197,22.78125,468.86291654854966,278.0794218616469,Group average
2,4198,22.7890625,469.19396706730186,279.41405280317986,Group average
2,4199,22.796875,469.5341768846952,280.7655224185453,Group average
2,4200,22.8046875,469.88337684155425,282.1334819439771,Group average
2,4201,22.8125,470.2413902319206,283.5175640999011,Group average
2,4202,22.8203125,470.60803287494616,284.91738299484655,Group average
2,4203,22.828125,470.98311319415893,286.33253406103546,Group average
2,4204,22.8359375,471.36643230317486,287.7625940202833,Group average
2,4205,22.84375,471.7577840981904,289.20712088310853,Group average
2,4206,22.8515625,472.15695535704833,290.6656539808475,Group average
2,4207,22.859375,472.5637258451838,292.1377140293319,Group average
2,4208,22.8671875,472.9778684288922,293.6228032252932,Group average
2,4209,22.875,473.39914919552876,295.1204053756875,Group average
2,4210,22.8828125,473.8273275794905,296.62998605788187,Group average
2,4211,22.890625,474.26215649616483,298.1509928137653,Group average
2,4212,22.8984375,474.70338248098506,299.68285537175944,Group average
2,4213,22.90625,475.1507458350002,301.2249859009517,Group average
2,4214,22.9140625,475.6039807773141,302.7767792970765,Group average
2,4215,22.921875,476.0628156029479,304.3376134956043,Group average
2,4216,22.9296875,476.5269728469978,305.9068498145284,Group average
2,4217,22.9375,476.99616945433485,307.48383332554874,Group average
2,4218,22.9453125,477.47011695504597,309.0678932516364,Group average
2,4219,22.953125,477.94852164639906,310.65834339245845,Group average
2,4220,22.9609375,478.43108478013625,312.25448257512886,Group average
2,4221,22.96875,478.9175027542374,313.8555951282773,Group average
2,4222,22.9765625,479.40746730943823,315.46095137901295,Group average
2,4223,22.984375,479.9006657312013,317.0698081721319,Group average
2,4224,22.9921875,480.3967810561056,318.6814094100359,Group average
2,4225,23,480.89549228301166,320.2949866143225,Group average
2,4226,23.0078125,481.39647458762926,321.9097595044382,Group average
2,4227,23.015625,481.8993995412765,323.52493659386107,Group average
2,4228,23.0234375,482.40393533390846,325.1397158031885,Group average
2,4229,23.03125,482.9097470001825,326.75328508743337,Group average
2,4230,23.0390625,483.41649664876985,328.36482307676437,Group average
2,4231,23.046875,483.9238436947505,329.9734997310875,Group average
2,4232,23.0546875,484.43144509538246,331.57847700758253,Group average
2,4233,23.0625,484.9389555875866,333.17890953533623,Group average
2,4234,23.0703125,485.4460279268767,334.77394529805076,Group average
2,4235,23.078125,485.9523131288349,336.3627263271229,Group average
2,4236,23.0859375,486.45746071315165,337.9443894027493,Group average
2,4237,23.09375,486.9611189488157,339.51806675974706,Group average
2,4238,23.1015625,487.46293509913204,341.0828867949278,Group average
2,4239,23.109375,487.96255566807235,342.63797477973384,Group average
2,4240,23.1171875,488.45962664762044,344.1824535752316,Group average
2,4241,23.125,488.95379376409704,345.7154443456514,Group average
2,4242,23.1328125,489.4447027243794,347.2360672716186,Group average
2,4243,23.140625,489.93199946148604,348.74344226329123,Group average
2,4244,23.1484375,490.41533037933885,350.23668967099655,Group average
2,4245,23.15625,490.8943425972095,351.7149309943701,Group average
2,4246,23.1640625,491.3686841925564,353.17728958753327,Group average
2,4247,23.171875,491.8380044419111,354.62289135904956,Group average
2,4248,23.1796875,492.30195405923064,356.05086546525257,Group average
2,4249,23.1875,492.76018543185677,357.4603449962569,Group average
2,4250,23.1953125,493.2123528545609,358.85046765586196,Group average
2,4251,23.203125,493.6581127608867,360.2203764342616,Group average
2,4252,23.2109375,494.0971239518311,361.56922027440027,Group average
2,4253,23.21875,494.5290478211864,362.8961547288306,Group average
2,4254,23.2265625,494.95354857868136,364.20034260789225,Group average
2,4255,23.234375,495.3702934692859,365.48095461811204,Group average
2,4256,23.2421875,495.7789529889415,366.73716999138804,Group average
2,4257,23.25,496.179201097179,367.9681771038504,Group average
2,4258,23.2578125,496.5707154250594,369.17317408253126,Group average
2,4259,23.265625,496.9531774799123,370.35136940355306,Group average
2,4260,23.2734375,497.32627284663937,371.50198247979637,Group average
2,4261,23.28125,497.68969138424995,372.6242442350548,Group average
2,4262,23.2890625,498.0431274173237,373.7173976635278,Group average
2,4263,23.296875,498.38627992364377,374.7806983791609,Group average
2,4264,23.3046875,498.7188527180893,375.81341515528175,Group average
2,4265,23.3125,499.0405546315747,376.81483044942246,Group average
2,4266,23.3203125,499.3510996855874,377.78424091540023,Group average
2,4267,23.328125,499.65020726222224,378.72095790411214,Group average
2,4268,23.3359375,499.9376022698154,379.62430795265453,Group average
2,4269,23.34375,500.2130153027199,380.493633257114,Group average
2,4270,23.3515625,500.4761827978314,381.3282921345882,Group average
2,4271,23.359375,500.72684718598066,382.12765947136586,Group average
2,4272,23.3671875,500.96475703825774,382.89112715812286,Group average
2,4273,23.375,501.1896672085377,383.6181045144327,Group average
2,4274,23.3828125,501.4013389700319,384.3080186974044,Group average
2,4275,23.390625,501.5995401469746,384.9603150969689,Group average
2,4276,23.3984375,501.7840452414384,385.57445771687236,Group average
2,4277,23.40625,501.9546355556409,386.14992954451753,Group average
2,4278,23.4140625,502.1110993094778,386.68623290821927,Group average
2,4279,23.421875,502.25323175260405,387.1828898187005,Group average
2,4280,23.4296875,502.3808352718361,387.63944229880127,Group average
2,4281,23.4375,502.4937194945935,388.0554527012635,Group average
2,4282,23.4453125,502.59170138691195,388.43050401175645,Group average
2,4283,23.453125,502.67460534607443,388.7642001376405,Group average
2,4284,23.4609375,502.7422632883479,389.0561661844838,Group average
2,4285,23.46875,502.7945147327792,389.3060487201658,Group average
2,4286,23.4765625,502.8312068794082,389.5135160237816,Group average
2,4287,23.484375,502.852194681515,389.67825831889525,Group average
2,4288,23.4921875,502.8573409147069,389.799987997134,Group average
2,4289,23.5,502.84651624020256,389.878439826219,Group average
2,4290,23.5078125,502.8195992635952,389.9133711453478,Group average
2,4291,23.515625,502.77647658870535,389.90456204682874,Group average
2,4292,23.5234375,502.7170428663148,389.85181554350606,Group average
2,4293,23.53125,502.6412008381677,389.7549577240478,Group average
2,4294,23.5390625,502.54886137552927,389.6138378929032,Group average
2,4295,23.546875,502.4399435131249,389.4283286961653,Group average
2,4296,23.5546875,502.31437447847327,389.1983262348329,Group average
2,4297,23.5625,502.1720897164697,388.9237501644307,Group average
2,4298,23.5703125,502.01303290893964,388.6045437808288,Group average
2,4299,23.578125,501.8371559893116,388.24067409187484,Group average
2,4300,23.5859375,501.64441915212393,387.83213187631947,Group average
2,4301,23.59375,501.4347908581887,387.3789317300767,Group average
2,4302,23.6015625,501.20824783535784,386.8811120983979,Group average
2,4303,23.609375,500.9647750748818,386.338735294731,Group average
2,4304,23.6171875,500.70436582312175,385.7518875059081,Group average
2,4305,23.625,500.42702156777113,385.12067878240936,Group average
2,4306,23.6328125,500.13275201928883,384.4452430159417,Group average
2,4307,23.640625,499.82157508786855,383.72573790216035,Group average
2,4308,23.6484375,499.4935168561878,382.96234489199776,Group average
2,4309,23.65625,499.14861154773087,382.15526912848895,Group average
2,4310,23.6640625,498.78690149111793,381.30473936980985,Group average
2,4311,23.671875,498.4084370791908,380.41100789881796,Group average
2,4312,23.6796875,498.01327672365596,379.47435042011784,Group average
2,4313,23.6875,497.601486806395,378.4950659442827,Group average
2,4314,23.6953125,497.1731416254132,377.4734766570737,Group average
2,4315,23.703125,496.72832333639514,376.4099277747654,Group average
