driver,n_subjects,noise_scaling,response,model_name,prop_converged,prop_singular,n_fits
phot,30,8,simulated_log10,mel,1,0.195,1000
phot,30,8,simulated_log10,phot,1,0.046,1000
phot,30,8,simulated_log10,rho,1,0.15,1000
phot,30,10,simulated_log10,mel,1,0.297,1000
phot,30,10,simulated_log10,phot,1,0.134,1000
phot,30,10,simulated_log10,rho,1,0.245,1000
phot,31,0.5,simulated_log10,mel,1,0,1000
phot,31,0.5,simulated_log10,phot,1,0,1000
phot,31,0.5,simulated_log10,rho,1,0,1000
phot,31,1,simulated_log10,mel,1,0,1000
phot,31,1,simulated_log10,phot,1,0,1000
phot,31,1,simulated_log10,rho,1,0,1000
phot,31,2,simulated_log10,mel,1,0,1000
phot,31,2,simulated_log10,phot,1,0,1000
phot,31,2,simulated_log10,rho,1,0,1000
phot,31,4,simulated_log10,mel,1,0.005,1000
phot,31,4,simulated_log10,phot,1,0,1000
phot,31,4,simulated_log10,rho,1,0.003,1000
phot,31,6,simulated_log10,mel,1,0.076,1000
phot,31,6,simulated_log10,phot,1,0.004,1000
phot,31,6,simulated_log10,rho,1,0.04,1000
phot,31,8,simulated_log10,mel,1,0.2,1000
phot,31,8,simulated_log10,phot,1,0.049,1000
phot,31,8,simulated_log10,rho,1,0.145,1000
phot,31,10,simulated_log10,mel,1,0.278,1000
phot,31,10,simulated_log10,phot,1,0.121,1000
phot,31,10,simulated_log10,rho,1,0.234,1000
phot,32,0.5,simulated_log10,mel,1,0,1000
phot,32,0.5,simulated_log10,phot,1,0,1000
phot,32,0.5,simulated_log10,rho,1,0,1000
phot,32,1,simulated_log10,mel,1,0,1000
phot,32,1,simulated_log10,phot,1,0,1000
phot,32,1,simulated_log10,rho,1,0,1000
phot,32,2,simulated_log10,mel,1,0,1000
phot,32,2,simulated_log10,phot,1,0,1000
phot,32,2,simulated_log10,rho,1,0,1000
phot,32,4,simulated_log10,mel,1,0.005,1000
phot,32,4,simulated_log10,phot,1,0,1000
phot,32,4,simulated_log10,rho,1,0.001,1000
phot,32,6,simulated_log10,mel,1,0.084,1000
phot,32,6,simulated_log10,phot,1,0.007,1000
phot,32,6,simulated_log10,rho,1,0.06,1000
phot,32,8,simulated_log10,mel,1,0.19,1000
phot,32,8,simulated_log10,phot,1,0.048,1000
phot,32,8,simulated_log10,rho,1,0.146,1000
phot,32,10,simulated_log10,mel,1,0.274,1000
phot,32,10,simulated_log10,phot,1,0.128,1000
phot,32,10,simulated_log10,rho,1,0.238,1000
phot,33,0.5,simulated_log10,mel,1,0,1000
phot,33,0.5,simulated_log10,phot,1,0,1000
phot,33,0.5,simulated_log10,rho,1,0,1000
phot,33,1,simulated_log10,mel,1,0,1000
phot,33,1,simulated_log10,phot,1,0,1000
phot,33,1,simulated_log10,rho,1,0,1000
phot,33,2,simulated_log10,mel,1,0,1000
phot,33,2,simulated_log10,phot,1,0,1000
phot,33,2,simulated_log10,rho,1,0,1000
phot,33,4,simulated_log10,mel,1,0.004,1000
phot,33,4,simulated_log10,phot,1,0,1000
phot,33,4,simulated_log10,rho,1,0,1000
phot,33,6,simulated_log10,mel,1,0.06,1000
phot,33,6,simulated_log10,phot,1,0.004,1000
phot,33,6,simulated_log10,rho,1,0.036,1000
phot,33,8,simulated_log10,mel,1,0.168,1000
phot,33,8,simulated_log10,phot,1,0.039,1000
phot,33,8,simulated_log10,rho,1,0.131,1000
phot,33,10,simulated_log10,mel,1,0.279,1000
phot,33,10,simulated_log10,phot,1,0.112,1000
phot,33,10,simulated_log10,rho,1,0.234,1000
phot,34,0.5,simulated_log10,mel,1,0,1000
phot,34,0.5,simulated_log10,phot,1,0,1000
phot,34,0.5,simulated_log10,rho,1,0,1000
phot,34,1,simulated_log10,mel,1,0,1000
phot,34,1,simulated_log10,phot,1,0,1000
phot,34,1,simulated_log10,rho,1,0,1000
phot,34,2,simulated_log10,mel,1,0,1000
phot,34,2,simulated_log10,phot,1,0,1000
phot,34,2,simulated_log10,rho,1,0,1000
phot,34,4,simulated_log10,mel,1,0.003,1000
phot,34,4,simulated_log10,phot,1,0,1000
phot,34,4,simulated_log10,rho,1,0.001,1000
phot,34,6,simulated_log10,mel,1,0.054,1000
phot,34,6,simulated_log10,phot,1,0.005,1000
phot,34,6,simulated_log10,rho,1,0.035,1000
phot,34,8,simulated_log10,mel,1,0.185,1000
phot,34,8,simulated_log10,phot,1,0.046,1000
phot,34,8,simulated_log10,rho,1,0.141,1000
phot,34,10,simulated_log10,mel,1,0.263,1000
phot,34,10,simulated_log10,phot,1,0.103,1000
phot,34,10,simulated_log10,rho,1,0.22,1000
phot,35,0.5,simulated_log10,mel,1,0,1000
phot,35,0.5,simulated_log10,phot,1,0,1000
phot,35,0.5,simulated_log10,rho,1,0,1000
phot,35,1,simulated_log10,mel,1,0,1000
phot,35,1,simulated_log10,phot,1,0,1000
phot,35,1,simulated_log10,rho,1,0,1000
phot,35,2,simulated_log10,mel,1,0,1000
phot,35,2,simulated_log10,phot,1,0,1000
phot,35,2,simulated_log10,rho,1,0,1000
phot,35,4,simulated_log10,mel,1,0.003,1000
phot,35,4,simulated_log10,phot,1,0,1000
phot,35,4,simulated_log10,rho,1,0.001,1000
phot,35,6,simulated_log10,mel,1,0.052,1000
phot,35,6,simulated_log10,phot,1,0.004,1000
phot,35,6,simulated_log10,rho,1,0.031,1000
phot,35,8,simulated_log10,mel,1,0.157,1000
phot,35,8,simulated_log10,phot,1,0.041,1000
phot,35,8,simulated_log10,rho,1,0.104,1000
phot,35,10,simulated_log10,mel,1,0.26,1000
phot,35,10,simulated_log10,phot,1,0.104,1000
phot,35,10,simulated_log10,rho,1,0.219,1000
phot,36,0.5,simulated_log10,mel,1,0,1000
phot,36,0.5,simulated_log10,phot,1,0,1000
phot,36,0.5,simulated_log10,rho,1,0,1000
phot,36,1,simulated_log10,mel,1,0,1000
phot,36,1,simulated_log10,phot,1,0,1000
phot,36,1,simulated_log10,rho,1,0,1000
phot,36,2,simulated_log10,mel,1,0,1000
phot,36,2,simulated_log10,phot,1,0,1000
phot,36,2,simulated_log10,rho,1,0,1000
phot,36,4,simulated_log10,mel,1,0.003,1000
phot,36,4,simulated_log10,phot,1,0,1000
phot,36,4,simulated_log10,rho,1,0,1000
phot,36,6,simulated_log10,mel,1,0.053,1000
phot,36,6,simulated_log10,phot,1,0.003,1000
phot,36,6,simulated_log10,rho,1,0.03,1000
phot,36,8,simulated_log10,mel,1,0.17,1000
phot,36,8,simulated_log10,phot,1,0.038,1000
phot,36,8,simulated_log10,rho,1,0.135,1000
phot,36,10,simulated_log10,mel,1,0.238,1000
phot,36,10,simulated_log10,phot,1,0.086,1000
phot,36,10,simulated_log10,rho,1,0.193,1000
phot,37,0.5,simulated_log10,mel,1,0,1000
phot,37,0.5,simulated_log10,phot,1,0,1000
phot,37,0.5,simulated_log10,rho,1,0,1000
phot,37,1,simulated_log10,mel,1,0,1000
phot,37,1,simulated_log10,phot,1,0,1000
phot,37,1,simulated_log10,rho,1,0,1000
phot,37,2,simulated_log10,mel,1,0,1000
phot,37,2,simulated_log10,phot,1,0,1000
phot,37,2,simulated_log10,rho,1,0,1000
phot,37,4,simulated_log10,mel,1,0.002,1000
phot,37,4,simulated_log10,phot,1,0,1000
phot,37,4,simulated_log10,rho,1,0,1000
phot,37,6,simulated_log10,mel,1,0.054,1000
phot,37,6,simulated_log10,phot,1,0.005,1000
phot,37,6,simulated_log10,rho,1,0.032,1000
phot,37,8,simulated_log10,mel,1,0.166,1000
phot,37,8,simulated_log10,phot,1,0.033,1000
phot,37,8,simulated_log10,rho,1,0.122,1000
phot,37,10,simulated_log10,mel,1,0.254,1000
phot,37,10,simulated_log10,phot,1,0.099,1000
phot,37,10,simulated_log10,rho,1,0.215,1000
phot,38,0.5,simulated_log10,mel,1,0,1000
phot,38,0.5,simulated_log10,phot,1,0,1000
phot,38,0.5,simulated_log10,rho,1,0,1000
phot,38,1,simulated_log10,mel,1,0,1000
phot,38,1,simulated_log10,phot,1,0,1000
phot,38,1,simulated_log10,rho,1,0,1000
phot,38,2,simulated_log10,mel,1,0,1000
phot,38,2,simulated_log10,phot,1,0,1000
phot,38,2,simulated_log10,rho,1,0,1000
phot,38,4,simulated_log10,mel,1,0.003,1000
phot,38,4,simulated_log10,phot,1,0,1000
phot,38,4,simulated_log10,rho,1,0.002,1000
phot,38,6,simulated_log10,mel,1,0.047,1000
phot,38,6,simulated_log10,phot,1,0.002,1000
phot,38,6,simulated_log10,rho,1,0.028,1000
phot,38,8,simulated_log10,mel,1,0.158,1000
phot,38,8,simulated_log10,phot,1,0.026,1000
phot,38,8,simulated_log10,rho,1,0.109,1000
phot,38,10,simulated_log10,mel,1,0.225,1000
phot,38,10,simulated_log10,phot,1,0.083,1000
phot,38,10,simulated_log10,rho,1,0.182,1000
phot,39,0.5,simulated_log10,mel,1,0,1000
phot,39,0.5,simulated_log10,phot,1,0,1000
phot,39,0.5,simulated_log10,rho,1,0,1000
phot,39,1,simulated_log10,mel,1,0,1000
phot,39,1,simulated_log10,phot,1,0,1000
phot,39,1,simulated_log10,rho,1,0,1000
phot,39,2,simulated_log10,mel,1,0,1000
phot,39,2,simulated_log10,phot,1,0,1000
phot,39,2,simulated_log10,rho,1,0,1000
phot,39,4,simulated_log10,mel,1,0.002,1000
phot,39,4,simulated_log10,phot,1,0,1000
phot,39,4,simulated_log10,rho,1,0.001,1000
phot,39,6,simulated_log10,mel,1,0.046,1000
phot,39,6,simulated_log10,phot,1,0.002,1000
phot,39,6,simulated_log10,rho,1,0.027,1000
phot,39,8,simulated_log10,mel,1,0.13,1000
phot,39,8,simulated_log10,phot,1,0.024,1000
phot,39,8,simulated_log10,rho,1,0.103,1000
phot,39,10,simulated_log10,mel,1,0.24,1000
phot,39,10,simulated_log10,phot,1,0.089,1000
phot,39,10,simulated_log10,rho,1,0.187,1000
phot,40,0.5,simulated_log10,mel,1,0,1000
phot,40,0.5,simulated_log10,phot,1,0,1000
phot,40,0.5,simulated_log10,rho,1,0,1000
phot,40,1,simulated_log10,mel,1,0,1000
phot,40,1,simulated_log10,phot,1,0,1000
phot,40,1,simulated_log10,rho,1,0,1000
phot,40,2,simulated_log10,mel,1,0,1000
phot,40,2,simulated_log10,phot,1,0,1000
phot,40,2,simulated_log10,rho,1,0,1000
phot,40,4,simulated_log10,mel,1,0.003,1000
phot,40,4,simulated_log10,phot,1,0,1000
phot,40,4,simulated_log10,rho,1,0.001,1000
phot,40,6,simulated_log10,mel,1,0.044,1000
phot,40,6,simulated_log10,phot,1,0.003,1000
phot,40,6,simulated_log10,rho,1,0.027,1000
phot,40,8,simulated_log10,mel,1,0.13,1000
phot,40,8,simulated_log10,phot,1,0.024,1000
phot,40,8,simulated_log10,rho,1,0.096,1000
phot,40,10,simulated_log10,mel,1,0.235,1000
phot,40,10,simulated_log10,phot,1,0.08,1000
phot,40,10,simulated_log10,rho,1,0.186,1000
phot,41,0.5,simulated_log10,mel,1,0,1000
phot,41,0.5,simulated_log10,phot,1,0,1000
phot,41,0.5,simulated_log10,rho,1,0,1000
phot,41,1,simulated_log10,mel,1,0,1000
phot,41,1,simulated_log10,phot,1,0,1000
phot,41,1,simulated_log10,rho,1,0,1000
phot,41,2,simulated_log10,mel,1,0,1000
phot,41,2,simulated_log10,phot,1,0,1000
phot,41,2,simulated_log10,rho,1,0,1000
phot,41,4,simulated_log10,mel,1,0.005,1000
phot,41,4,simulated_log10,phot,1,0,1000
phot,41,4,simulated_log10,rho,1,0,1000
phot,41,6,simulated_log10,mel,1,0.051,1000
phot,41,6,simulated_log10,phot,1,0.003,1000
phot,41,6,simulated_log10,rho,1,0.026,1000
phot,41,8,simulated_log10,mel,1,0.129,1000
phot,41,8,simulated_log10,phot,1,0.019,1000
phot,41,8,simulated_log10,rho,1,0.089,1000
phot,41,10,simulated_log10,mel,1,0.246,1000
phot,41,10,simulated_log10,phot,1,0.093,1000
phot,41,10,simulated_log10,rho,0.999,0.195,1000
phot,42,0.5,simulated_log10,mel,1,0,1000
phot,42,0.5,simulated_log10,phot,1,0,1000
phot,42,0.5,simulated_log10,rho,1,0,1000
phot,42,1,simulated_log10,mel,1,0,1000
phot,42,1,simulated_log10,phot,1,0,1000
phot,42,1,simulated_log10,rho,1,0,1000
phot,42,2,simulated_log10,mel,1,0,1000
phot,42,2,simulated_log10,phot,1,0,1000
phot,42,2,simulated_log10,rho,1,0,1000
phot,42,4,simulated_log10,mel,1,0.002,1000
phot,42,4,simulated_log10,phot,1,0,1000
phot,42,4,simulated_log10,rho,1,0.001,1000
phot,42,6,simulated_log10,mel,1,0.033,1000
phot,42,6,simulated_log10,phot,1,0.001,1000
phot,42,6,simulated_log10,rho,1,0.017,1000
phot,42,8,simulated_log10,mel,1,0.12,1000
phot,42,8,simulated_log10,phot,1,0.022,1000
phot,42,8,simulated_log10,rho,1,0.082,1000
phot,42,10,simulated_log10,mel,1,0.226,1000
phot,42,10,simulated_log10,phot,1,0.08,1000
phot,42,10,simulated_log10,rho,1,0.181,1000
phot,43,0.5,simulated_log10,mel,1,0,1000
phot,43,0.5,simulated_log10,phot,1,0,1000
phot,43,0.5,simulated_log10,rho,1,0,1000
phot,43,1,simulated_log10,mel,1,0,1000
phot,43,1,simulated_log10,phot,1,0,1000
phot,43,1,simulated_log10,rho,1,0,1000
phot,43,2,simulated_log10,mel,1,0,1000
phot,43,2,simulated_log10,phot,1,0,1000
phot,43,2,simulated_log10,rho,1,0,1000
phot,43,4,simulated_log10,mel,1,0.001,1000
phot,43,4,simulated_log10,phot,1,0,1000
phot,43,4,simulated_log10,rho,1,0,1000
phot,43,6,simulated_log10,mel,1,0.024,1000
phot,43,6,simulated_log10,phot,1,0,1000
phot,43,6,simulated_log10,rho,1,0.014,1000
phot,43,8,simulated_log10,mel,1,0.119,1000
phot,43,8,simulated_log10,phot,1,0.015,1000
phot,43,8,simulated_log10,rho,1,0.068,1000
phot,43,10,simulated_log10,mel,1,0.231,1000
phot,43,10,simulated_log10,phot,1,0.087,1000
phot,43,10,simulated_log10,rho,1,0.181,1000
phot,44,0.5,simulated_log10,mel,1,0,1000
phot,44,0.5,simulated_log10,phot,1,0,1000
phot,44,0.5,simulated_log10,rho,1,0,1000
phot,44,1,simulated_log10,mel,1,0,1000
phot,44,1,simulated_log10,phot,1,0,1000
phot,44,1,simulated_log10,rho,1,0,1000
phot,44,2,simulated_log10,mel,1,0,1000
phot,44,2,simulated_log10,phot,1,0,1000
phot,44,2,simulated_log10,rho,1,0,1000
phot,44,4,simulated_log10,mel,1,0.001,1000
phot,44,4,simulated_log10,phot,1,0,1000
phot,44,4,simulated_log10,rho,1,0,1000
phot,44,6,simulated_log10,mel,1,0.029,1000
phot,44,6,simulated_log10,phot,1,0.001,1000
phot,44,6,simulated_log10,rho,1,0.01,1000
phot,44,8,simulated_log10,mel,1,0.127,1000
phot,44,8,simulated_log10,phot,1,0.016,1000
phot,44,8,simulated_log10,rho,1,0.09,1000
phot,44,10,simulated_log10,mel,1,0.25,1000
phot,44,10,simulated_log10,phot,1,0.08,1000
phot,44,10,simulated_log10,rho,1,0.205,1000
phot,45,0.5,simulated_log10,mel,1,0,1000
phot,45,0.5,simulated_log10,phot,1,0,1000
phot,45,0.5,simulated_log10,rho,1,0,1000
phot,45,1,simulated_log10,mel,1,0,1000
phot,45,1,simulated_log10,phot,1,0,1000
phot,45,1,simulated_log10,rho,1,0,1000
phot,45,2,simulated_log10,mel,1,0,1000
phot,45,2,simulated_log10,phot,1,0,1000
phot,45,2,simulated_log10,rho,1,0,1000
phot,45,4,simulated_log10,mel,1,0.001,1000
phot,45,4,simulated_log10,phot,1,0,1000
phot,45,4,simulated_log10,rho,1,0,1000
phot,45,6,simulated_log10,mel,1,0.033,1000
phot,45,6,simulated_log10,phot,1,0.003,1000
phot,45,6,simulated_log10,rho,1,0.013,1000
phot,45,8,simulated_log10,mel,1,0.111,1000
phot,45,8,simulated_log10,phot,1,0.014,1000
phot,45,8,simulated_log10,rho,1,0.076,1000
phot,45,10,simulated_log10,mel,1,0.205,1000
phot,45,10,simulated_log10,phot,1,0.06,1000
phot,45,10,simulated_log10,rho,1,0.17,1000
phot,46,0.5,simulated_log10,mel,1,0,1000
phot,46,0.5,simulated_log10,phot,1,0,1000
phot,46,0.5,simulated_log10,rho,1,0,1000
phot,46,1,simulated_log10,mel,1,0,1000
phot,46,1,simulated_log10,phot,1,0,1000
phot,46,1,simulated_log10,rho,1,0,1000
phot,46,2,simulated_log10,mel,1,0,1000
phot,46,2,simulated_log10,phot,1,0,1000
phot,46,2,simulated_log10,rho,1,0,1000
phot,46,4,simulated_log10,mel,1,0.001,1000
phot,46,4,simulated_log10,phot,1,0,1000
phot,46,4,simulated_log10,rho,1,0,1000
phot,46,6,simulated_log10,mel,1,0.026,1000
phot,46,6,simulated_log10,phot,1,0.001,1000
phot,46,6,simulated_log10,rho,1,0.012,1000
phot,46,8,simulated_log10,mel,1,0.105,1000
phot,46,8,simulated_log10,phot,1,0.01,1000
phot,46,8,simulated_log10,rho,1,0.071,1000
phot,46,10,simulated_log10,mel,0.999,0.22,1000
phot,46,10,simulated_log10,phot,1,0.065,1000
phot,46,10,simulated_log10,rho,1,0.179,1000
phot,47,0.5,simulated_log10,mel,1,0,1000
phot,47,0.5,simulated_log10,phot,1,0,1000
phot,47,0.5,simulated_log10,rho,1,0,1000
phot,47,1,simulated_log10,mel,1,0,1000
phot,47,1,simulated_log10,phot,1,0,1000
phot,47,1,simulated_log10,rho,1,0,1000
phot,47,2,simulated_log10,mel,1,0,1000
phot,47,2,simulated_log10,phot,1,0,1000
phot,47,2,simulated_log10,rho,1,0,1000
phot,47,4,simulated_log10,mel,1,0,1000
phot,47,4,simulated_log10,phot,1,0,1000
phot,47,4,simulated_log10,rho,1,0,1000
phot,47,6,simulated_log10,mel,1,0.026,1000
phot,47,6,simulated_log10,phot,1,0.001,1000
phot,47,6,simulated_log10,rho,1,0.011,1000
phot,47,8,simulated_log10,mel,1,0.125,1000
phot,47,8,simulated_log10,phot,1,0.016,1000
phot,47,8,simulated_log10,rho,1,0.085,1000
phot,47,10,simulated_log10,mel,1,0.222,1000
phot,47,10,simulated_log10,phot,1,0.06,1000
phot,47,10,simulated_log10,rho,1,0.167,1000
phot,48,0.5,simulated_log10,mel,1,0,1000
phot,48,0.5,simulated_log10,phot,1,0,1000
phot,48,0.5,simulated_log10,rho,1,0,1000
phot,48,1,simulated_log10,mel,1,0,1000
phot,48,1,simulated_log10,phot,1,0,1000
phot,48,1,simulated_log10,rho,1,0,1000
phot,48,2,simulated_log10,mel,1,0,1000
phot,48,2,simulated_log10,phot,1,0,1000
phot,48,2,simulated_log10,rho,1,0,1000
phot,48,4,simulated_log10,mel,1,0,1000
phot,48,4,simulated_log10,phot,1,0,1000
phot,48,4,simulated_log10,rho,1,0,1000
phot,48,6,simulated_log10,mel,1,0.028,1000
phot,48,6,simulated_log10,phot,1,0,1000
phot,48,6,simulated_log10,rho,1,0.013,1000
phot,48,8,simulated_log10,mel,1,0.101,1000
phot,48,8,simulated_log10,phot,1,0.011,1000
phot,48,8,simulated_log10,rho,1,0.068,1000
phot,48,10,simulated_log10,mel,1,0.21,1000
phot,48,10,simulated_log10,phot,1,0.064,1000
phot,48,10,simulated_log10,rho,1,0.174,1000
phot,49,0.5,simulated_log10,mel,1,0,1000
phot,49,0.5,simulated_log10,phot,1,0,1000
phot,49,0.5,simulated_log10,rho,1,0,1000
phot,49,1,simulated_log10,mel,1,0,1000
phot,49,1,simulated_log10,phot,1,0,1000
phot,49,1,simulated_log10,rho,1,0,1000
phot,49,2,simulated_log10,mel,1,0,1000
phot,49,2,simulated_log10,phot,1,0,1000
phot,49,2,simulated_log10,rho,1,0,1000
phot,49,4,simulated_log10,mel,1,0.001,1000
phot,49,4,simulated_log10,phot,1,0,1000
phot,49,4,simulated_log10,rho,1,0.001,1000
phot,49,6,simulated_log10,mel,1,0.024,1000
phot,49,6,simulated_log10,phot,1,0,1000
phot,49,6,simulated_log10,rho,1,0.01,1000
phot,49,8,simulated_log10,mel,1,0.117,1000
phot,49,8,simulated_log10,phot,1,0.017,1000
phot,49,8,simulated_log10,rho,1,0.075,1000
phot,49,10,simulated_log10,mel,1,0.216,1000
phot,49,10,simulated_log10,phot,1,0.063,1000
phot,49,10,simulated_log10,rho,1,0.17,1000
phot,50,0.5,simulated_log10,mel,1,0,1000
phot,50,0.5,simulated_log10,phot,1,0,1000
phot,50,0.5,simulated_log10,rho,1,0,1000
phot,50,1,simulated_log10,mel,1,0,1000
phot,50,1,simulated_log10,phot,1,0,1000
phot,50,1,simulated_log10,rho,1,0,1000
phot,50,2,simulated_log10,mel,1,0,1000
phot,50,2,simulated_log10,phot,1,0,1000
phot,50,2,simulated_log10,rho,1,0,1000
phot,50,4,simulated_log10,mel,1,0,1000
phot,50,4,simulated_log10,phot,1,0,1000
phot,50,4,simulated_log10,rho,1,0,1000
phot,50,6,simulated_log10,mel,1,0.025,1000
phot,50,6,simulated_log10,phot,1,0.001,1000
phot,50,6,simulated_log10,rho,1,0.012,1000
phot,50,8,simulated_log10,mel,1,0.102,1000
phot,50,8,simulated_log10,phot,1,0.008,1000
phot,50,8,simulated_log10,rho,1,0.055,1000
phot,50,10,simulated_log10,mel,1,0.187,1000
phot,50,10,simulated_log10,phot,1,0.046,1000
phot,50,10,simulated_log10,rho,1,0.154,1000
rho,2,0.5,simulated_log10,mel,1,0.075,1000
rho,2,0.5,simulated_log10,phot,1,0.128,1000
rho,2,0.5,simulated_log10,rho,1,0.07,1000
rho,2,1,simulated_log10,mel,1,0.137,1000
rho,2,1,simulated_log10,phot,1,0.194,1000
rho,2,1,simulated_log10,rho,1,0.127,1000
rho,2,2,simulated_log10,mel,1,0.236,1000
rho,2,2,simulated_log10,phot,1,0.286,1000
rho,2,2,simulated_log10,rho,1,0.226,1000
rho,2,4,simulated_log10,mel,1,0.406,1000
rho,2,4,simulated_log10,phot,1,0.474,1000
rho,2,4,simulated_log10,rho,1,0.396,1000
rho,2,6,simulated_log10,mel,1,0.559,1000
rho,2,6,simulated_log10,phot,1,0.622,1000
rho,2,6,simulated_log10,rho,1,0.55,1000
rho,2,8,simulated_log10,mel,0.999,0.67,1000
rho,2,8,simulated_log10,phot,0.999,0.696,1000
rho,2,8,simulated_log10,rho,0.998,0.662,1000
rho,2,10,simulated_log10,mel,1,0.741,1000
rho,2,10,simulated_log10,phot,1,0.762,1000
rho,2,10,simulated_log10,rho,1,0.734,1000
rho,3,0.5,simulated_log10,mel,1,0.007,1000
rho,3,0.5,simulated_log10,phot,1,0.018,1000
rho,3,0.5,simulated_log10,rho,1,0.004,1000
rho,3,1,simulated_log10,mel,1,0.014,1000
rho,3,1,simulated_log10,phot,1,0.033,1000
rho,3,1,simulated_log10,rho,1,0.013,1000
rho,3,2,simulated_log10,mel,1,0.06,1000
rho,3,2,simulated_log10,phot,1,0.093,1000
rho,3,2,simulated_log10,rho,1,0.057,1000
rho,3,4,simulated_log10,mel,1,0.2,1000
rho,3,4,simulated_log10,phot,0.999,0.261,1000
rho,3,4,simulated_log10,rho,1,0.187,1000
rho,3,6,simulated_log10,mel,1,0.405,1000
rho,3,6,simulated_log10,phot,1,0.479,1000
rho,3,6,simulated_log10,rho,1,0.39,1000
rho,3,8,simulated_log10,mel,1,0.517,1000
rho,3,8,simulated_log10,phot,1,0.579,1000
rho,3,8,simulated_log10,rho,1,0.508,1000
rho,3,10,simulated_log10,mel,1,0.595,1000
rho,3,10,simulated_log10,phot,1,0.624,1000
rho,3,10,simulated_log10,rho,1,0.58,1000
rho,4,0.5,simulated_log10,mel,1,0,1000
rho,4,0.5,simulated_log10,phot,1,0.004,1000
rho,4,0.5,simulated_log10,rho,1,0,1000
rho,4,1,simulated_log10,mel,1,0,1000
rho,4,1,simulated_log10,phot,1,0.007,1000
rho,4,1,simulated_log10,rho,1,0.001,1000
rho,4,2,simulated_log10,mel,1,0.016,1000
rho,4,2,simulated_log10,phot,1,0.034,1000
rho,4,2,simulated_log10,rho,1,0.013,1000
rho,4,4,simulated_log10,mel,1,0.126,1000
rho,4,4,simulated_log10,phot,1,0.18,1000
rho,4,4,simulated_log10,rho,1,0.116,1000
rho,4,6,simulated_log10,mel,1,0.255,1000
rho,4,6,simulated_log10,phot,1,0.339,1000
rho,4,6,simulated_log10,rho,1,0.242,1000
rho,4,8,simulated_log10,mel,1,0.389,1000
rho,4,8,simulated_log10,phot,1,0.45,1000
rho,4,8,simulated_log10,rho,1,0.373,1000
rho,4,10,simulated_log10,mel,1,0.512,1000
rho,4,10,simulated_log10,phot,1,0.565,1000
rho,4,10,simulated_log10,rho,1,0.508,1000
rho,5,0.5,simulated_log10,mel,1,0,1000
rho,5,0.5,simulated_log10,phot,1,0.001,1000
rho,5,0.5,simulated_log10,rho,1,0,1000
rho,5,1,simulated_log10,mel,1,0,1000
rho,5,1,simulated_log10,phot,1,0.003,1000
rho,5,1,simulated_log10,rho,1,0,1000
rho,5,2,simulated_log10,mel,1,0.004,1000
rho,5,2,simulated_log10,phot,1,0.009,1000
rho,5,2,simulated_log10,rho,1,0.004,1000
rho,5,4,simulated_log10,mel,1,0.056,1000
rho,5,4,simulated_log10,phot,1,0.103,1000
rho,5,4,simulated_log10,rho,1,0.048,1000
rho,5,6,simulated_log10,mel,1,0.174,1000
rho,5,6,simulated_log10,phot,1,0.243,1000
rho,5,6,simulated_log10,rho,1,0.164,1000
rho,5,8,simulated_log10,mel,1,0.299,1000
rho,5,8,simulated_log10,phot,1,0.361,1000
rho,5,8,simulated_log10,rho,1,0.286,1000
rho,5,10,simulated_log10,mel,1,0.419,1000
rho,5,10,simulated_log10,phot,1,0.476,1000
rho,5,10,simulated_log10,rho,1,0.414,1000
rho,6,0.5,simulated_log10,mel,1,0,1000
rho,6,0.5,simulated_log10,phot,1,0,1000
rho,6,0.5,simulated_log10,rho,1,0,1000
rho,6,1,simulated_log10,mel,1,0,1000
rho,6,1,simulated_log10,phot,1,0,1000
rho,6,1,simulated_log10,rho,1,0,1000
rho,6,2,simulated_log10,mel,1,0,1000
rho,6,2,simulated_log10,phot,1,0.003,1000
rho,6,2,simulated_log10,rho,1,0,1000
rho,6,4,simulated_log10,mel,1,0.034,1000
rho,6,4,simulated_log10,phot,1,0.062,1000
rho,6,4,simulated_log10,rho,1,0.029,1000
rho,6,6,simulated_log10,mel,1,0.126,1000
rho,6,6,simulated_log10,phot,1,0.186,1000
rho,6,6,simulated_log10,rho,1,0.115,1000
rho,6,8,simulated_log10,mel,1,0.266,1000
rho,6,8,simulated_log10,phot,1,0.351,1000
rho,6,8,simulated_log10,rho,1,0.254,1000
rho,6,10,simulated_log10,mel,1,0.408,1000
rho,6,10,simulated_log10,phot,1,0.469,1000
rho,6,10,simulated_log10,rho,1,0.39,1000
rho,7,0.5,simulated_log10,mel,1,0,1000
rho,7,0.5,simulated_log10,phot,1,0,1000
rho,7,0.5,simulated_log10,rho,1,0,1000
rho,7,1,simulated_log10,mel,1,0,1000
rho,7,1,simulated_log10,phot,1,0,1000
rho,7,1,simulated_log10,rho,1,0,1000
rho,7,2,simulated_log10,mel,1,0,1000
rho,7,2,simulated_log10,phot,1,0.001,1000
rho,7,2,simulated_log10,rho,1,0,1000
rho,7,4,simulated_log10,mel,1,0.019,1000
rho,7,4,simulated_log10,phot,1,0.034,1000
rho,7,4,simulated_log10,rho,1,0.018,1000
rho,7,6,simulated_log10,mel,1,0.1,1000
rho,7,6,simulated_log10,phot,1,0.147,1000
rho,7,6,simulated_log10,rho,1,0.09,1000
rho,7,8,simulated_log10,mel,1,0.207,1000
rho,7,8,simulated_log10,phot,1,0.276,1000
