driver,n_subjects,noise_scaling,response,mean_prop_floored,sd_prop_floored,median_prop_floored,min_prop_floored,max_prop_floored,mean_n_rows_before_discard,mean_n_rows_floored,mean_n_rows_after_discard
phot,9,0.5,simulated_log10,0.6676890432098765,0.04947393750507712,0.6682098765432098,0.5300925925925926,0.8040123456790124,1296,865.325,430.675
phot,9,1,simulated_log10,0.6658233024691358,0.04821296509685247,0.6651234567901234,0.5146604938271605,0.8140432098765432,1296,862.907,433.093
phot,9,2,simulated_log10,0.6638171296296296,0.04859315769178143,0.6628086419753086,0.5,0.8310185185185185,1296,860.307,435.693
phot,9,4,simulated_log10,0.6674575617283951,0.04852992761109914,0.6678240740740741,0.5408950617283951,0.8256172839506173,1296,865.025,430.975
phot,9,6,simulated_log10,0.663891975308642,0.04977076395433062,0.6662808641975309,0.5146604938271605,0.8263888888888888,1296,860.404,435.596
phot,9,8,simulated_log10,0.663329475308642,0.04958008267095507,0.6628086419753086,0.5092592592592593,0.8240740740740741,1296,859.675,436.325
phot,9,10,simulated_log10,0.6645270061728396,0.0483988229156834,0.6635802469135802,0.5054012345679012,0.8140432098765432,1296,861.227,434.773
phot,10,0.5,simulated_log10,0.6651909722222222,0.04540599669475071,0.6670138888888888,0.525,0.7888888888888889,1440,957.875,482.125
phot,10,1,simulated_log10,0.664925,0.04581934381028909,0.6638888888888889,0.5138888888888888,0.8263888888888888,1440,957.492,482.508
phot,10,2,simulated_log10,0.6643645833333334,0.044336108363696086,0.6649305555555556,0.51875,0.8006944444444445,1440,956.685,483.315
phot,10,4,simulated_log10,0.6610131944444444,0.04694155931570891,0.6611111111111111,0.53125,0.8298611111111112,1440,951.859,488.141
phot,10,6,simulated_log10,0.6619305555555556,0.04693121518469129,0.6618055555555555,0.4986111111111111,0.8027777777777778,1440,953.18,486.82
phot,10,8,simulated_log10,0.6629173611111111,0.0453535870878074,0.6618055555555555,0.5277777777777778,0.8152777777777778,1440,954.601,485.399
phot,10,10,simulated_log10,0.6649576388888889,0.04594979229823555,0.6656249999999999,0.5263888888888889,0.8034722222222223,1440,957.539,482.461
phot,11,0.5,simulated_log10,0.6642967171717171,0.043204817278425074,0.6616161616161617,0.5271464646464646,0.7941919191919192,1584,1052.246,531.754
phot,11,1,simulated_log10,0.6661938131313131,0.04345606772227882,0.6647727272727273,0.5284090909090909,0.8169191919191919,1584,1055.251,528.749
phot,11,2,simulated_log10,0.6635839646464646,0.04459162827435864,0.6622474747474747,0.5195707070707071,0.788510101010101,1584,1051.117,532.883
phot,11,4,simulated_log10,0.6634362373737374,0.04571885736771745,0.6628787878787878,0.5170454545454546,0.7992424242424242,1584,1050.883,533.117
phot,11,6,simulated_log10,0.6625707070707071,0.042967591493412574,0.663510101010101,0.5422979797979798,0.797979797979798,1584,1049.512,534.488
phot,11,8,simulated_log10,0.6671893939393939,0.04276666988970432,0.6679292929292929,0.5347222222222222,0.8143939393939394,1584,1056.828,527.172
phot,11,10,simulated_log10,0.6641445707070707,0.04469219243227304,0.6679292929292929,0.5284090909090909,0.8131313131313131,1584,1052.005,531.995
phot,12,0.5,simulated_log10,0.6646863425925926,0.042775660593397415,0.6631944444444444,0.53125,0.8107638888888888,1728,1148.578,579.422
phot,12,1,simulated_log10,0.6630069444444444,0.04272514910405468,0.6620370370370371,0.5306712962962963,0.7922453703703703,1728,1145.676,582.324
phot,12,2,simulated_log10,0.6659172453703703,0.04206628186971449,0.6649305555555556,0.5381944444444444,0.8038194444444444,1728,1150.705,577.295
phot,12,4,simulated_log10,0.6624265046296296,0.04286512896758775,0.6617476851851852,0.5422453703703703,0.8067129629629629,1728,1144.673,583.327
phot,12,6,simulated_log10,0.6630324074074074,0.04061896593173174,0.6634837962962963,0.5347222222222222,0.7899305555555556,1728,1145.72,582.28
phot,12,8,simulated_log10,0.6650856481481482,0.04151475508176045,0.6652199074074074,0.5370370370370371,0.8015046296296297,1728,1149.268,578.732
phot,12,10,simulated_log10,0.6643547453703703,0.04165196869074198,0.6643518518518519,0.5214120370370371,0.7991898148148148,1728,1148.005,579.995
phot,13,0.5,simulated_log10,0.6647793803418803,0.041559945045706904,0.6650641025641025,0.5277777777777778,0.8044871794871795,1872,1244.467,627.533
phot,13,1,simulated_log10,0.6647318376068376,0.03980876125952657,0.6661324786324786,0.5026709401709402,0.7740384615384616,1872,1244.378,627.622
phot,13,2,simulated_log10,0.6657008547008547,0.04037163600193807,0.6650641025641025,0.5325854700854701,0.7895299145299145,1872,1246.192,625.808
phot,13,4,simulated_log10,0.6647168803418804,0.04165242381124588,0.6655982905982906,0.532051282051282,0.7799145299145299,1872,1244.35,627.65
phot,13,6,simulated_log10,0.6653926282051282,0.040325810129148876,0.6642628205128205,0.5395299145299145,0.782051282051282,1872,1245.615,626.385
phot,13,8,simulated_log10,0.6640357905982907,0.03962789800906014,0.6645299145299145,0.5427350427350427,0.7767094017094017,1872,1243.075,628.925
phot,13,10,simulated_log10,0.6663766025641026,0.04104596795595694,0.6658653846153846,0.5229700854700855,0.7847222222222222,1872,1247.457,624.543
phot,14,0.5,simulated_log10,0.6643586309523809,0.03758642489819622,0.6651785714285714,0.5629960317460317,0.7787698412698413,2016,1339.347,676.653
phot,14,1,simulated_log10,0.6668878968253968,0.038980946862435896,0.6684027777777777,0.5486111111111112,0.7881944444444444,2016,1344.446,671.554
phot,14,2,simulated_log10,0.6634667658730159,0.03936109995719434,0.6629464285714286,0.53125,0.8234126984126984,2016,1337.549,678.451
phot,14,4,simulated_log10,0.6655714285714286,0.03897450687108432,0.6656746031746031,0.5411706349206349,0.7916666666666666,2016,1341.792,674.208
phot,14,6,simulated_log10,0.6637301587301587,0.03903220053642248,0.6656746031746031,0.5491071428571429,0.8060515873015873,2016,1338.08,677.92
phot,14,8,simulated_log10,0.6644300595238095,0.039247523729283106,0.6651785714285714,0.5198412698412699,0.8100198412698413,2016,1339.491,676.509
phot,14,10,simulated_log10,0.6643065476190476,0.040221416861268185,0.6634424603174602,0.5203373015873016,0.7896825396825397,2016,1339.242,676.758
phot,15,0.5,simulated_log10,0.6670921296296296,0.03801768819461973,0.6675925925925926,0.5222222222222223,0.7935185185185185,2160,1440.919,719.081
phot,15,1,simulated_log10,0.6661050925925925,0.03860591302583872,0.6662037037037037,0.5444444444444444,0.8037037037037037,2160,1438.787,721.213
phot,15,2,simulated_log10,0.6645435185185186,0.03729296230063385,0.6643518518518519,0.5449074074074074,0.7736111111111111,2160,1435.414,724.586
phot,15,4,simulated_log10,0.665137962962963,0.036183780475535395,0.6641203703703704,0.5606481481481481,0.7671296296296296,2160,1436.698,723.302
phot,15,6,simulated_log10,0.6639777777777778,0.037349818413847005,0.6643518518518519,0.5282407407407408,0.7712962962962963,2160,1434.192,725.808
phot,15,8,simulated_log10,0.6657541666666666,0.03847666597649247,0.6662037037037037,0.5157407407407407,0.787962962962963,2160,1438.029,721.971
phot,15,10,simulated_log10,0.664275,0.03810780254218314,0.6645833333333333,0.5578703703703703,0.7805555555555556,2160,1434.834,725.166
phot,16,0.5,simulated_log10,0.66390234375,0.03642880079821816,0.6640625,0.5464409722222222,0.7677951388888888,2304,1529.631,774.369
phot,16,1,simulated_log10,0.6659309895833333,0.03574320834638536,0.6664496527777777,0.5394965277777778,0.7686631944444444,2304,1534.305,769.695
phot,16,2,simulated_log10,0.6646410590277778,0.036865586249132234,0.6644965277777778,0.5555555555555556,0.7699652777777778,2304,1531.333,772.667
phot,16,4,simulated_log10,0.6638098958333334,0.035899294017826704,0.6636284722222222,0.5594618055555556,0.7795138888888888,2304,1529.418,774.582
phot,16,6,simulated_log10,0.6644700520833333,0.03648723761087546,0.6640625,0.5629340277777778,0.7769097222222222,2304,1530.939,773.061
phot,16,8,simulated_log10,0.6658333333333334,0.03661379177948472,0.6671006944444444,0.5403645833333334,0.7743055555555556,2304,1534.08,769.92
phot,16,10,simulated_log10,0.6651801215277777,0.03667259284670804,0.6647135416666667,0.5447048611111112,0.7947048611111112,2304,1532.575,771.425
phot,17,0.5,simulated_log10,0.6660551470588235,0.035311304894040774,0.6638071895424836,0.5661764705882353,0.7883986928104575,2448,1630.503,817.497
phot,17,1,simulated_log10,0.6659464869281045,0.0353259397074552,0.6654411764705882,0.565359477124183,0.7781862745098039,2448,1630.237,817.763
phot,17,2,simulated_log10,0.6638835784313726,0.03773556851841337,0.6642156862745098,0.5257352941176471,0.7924836601307189,2448,1625.187,822.813
phot,17,4,simulated_log10,0.6659718137254902,0.03605146561096922,0.6666666666666666,0.5388071895424836,0.7826797385620915,2448,1630.299,817.701
phot,17,6,simulated_log10,0.6650767973856209,0.03588772129186354,0.6642156862745098,0.5535130718954249,0.7871732026143791,2448,1628.108,819.892
phot,17,8,simulated_log10,0.6669873366013072,0.03459209981066781,0.6666666666666666,0.565359477124183,0.7777777777777778,2448,1632.785,815.215
phot,17,10,simulated_log10,0.662078022875817,0.0352755077022138,0.6621732026143791,0.5404411764705882,0.7834967320261438,2448,1620.767,827.233
phot,18,0.5,simulated_log10,0.6650891203703704,0.03534136041788795,0.6643518518518519,0.5570987654320988,0.7785493827160493,2592,1723.911,868.089
phot,18,1,simulated_log10,0.6660185185185186,0.0340266805814734,0.6657021604938271,0.5462962962962963,0.7746913580246914,2592,1726.32,865.68
phot,18,2,simulated_log10,0.6627658179012346,0.032648272561172004,0.6610725308641976,0.5543981481481481,0.7677469135802469,2592,1717.889,874.111
phot,18,4,simulated_log10,0.6645686728395062,0.03389801572297941,0.6658950617283951,0.5532407407407407,0.8055555555555556,2592,1722.562,869.438
phot,18,6,simulated_log10,0.6665763888888889,0.03432068274278226,0.6662808641975309,0.5736882716049383,0.779320987654321,2592,1727.766,864.234
phot,18,8,simulated_log10,0.6647858796296297,0.03347134325446594,0.6643518518518519,0.5389660493827161,0.7638888888888888,2592,1723.125,868.875
phot,18,10,simulated_log10,0.6654679783950618,0.03439209545679051,0.6658950617283951,0.5559413580246914,0.7665895061728395,2592,1724.893,867.107
phot,19,0.5,simulated_log10,0.6654904970760234,0.03453947121802327,0.6653874269005848,0.5639619883040936,0.7839912280701754,2736,1820.782,915.218
phot,19,1,simulated_log10,0.6648395467836258,0.031503015654158056,0.6648391812865497,0.5632309941520468,0.8066520467836257,2736,1819.001,916.999
phot,19,2,simulated_log10,0.6632375730994152,0.033681340074279156,0.6641081871345029,0.5551900584795322,0.7766812865497076,2736,1814.618,921.382
phot,19,4,simulated_log10,0.6647569444444444,0.034049753866532494,0.6644736842105263,0.547514619883041,0.7690058479532164,2736,1818.775,917.225
phot,19,6,simulated_log10,0.6642324561403509,0.03393767035697146,0.6637426900584795,0.5555555555555556,0.7869152046783626,2736,1817.34,918.66
phot,19,8,simulated_log10,0.6645822368421053,0.03374626720432156,0.6642909356725146,0.5650584795321637,0.777046783625731,2736,1818.297,917.703
phot,19,10,simulated_log10,0.6635076754385965,0.03325990936596478,0.6633771929824561,0.5504385964912281,0.758406432748538,2736,1815.357,920.643
phot,20,0.5,simulated_log10,0.6641694444444445,0.03227216722657035,0.6640625,0.5649305555555556,0.7604166666666666,2880,1912.808,967.192
phot,20,1,simulated_log10,0.6659465277777777,0.034072851354970964,0.6645833333333333,0.5680555555555555,0.7732638888888889,2880,1917.926,962.074
phot,20,2,simulated_log10,0.6633184027777778,0.032665355490575566,0.6625,0.5618055555555556,0.7850694444444445,2880,1910.357,969.643
phot,20,4,simulated_log10,0.6650086805555555,0.032758117500225364,0.6666666666666666,0.5777777777777777,0.7552083333333334,2880,1915.225,964.775
phot,20,6,simulated_log10,0.6640152777777778,0.03238801373448437,0.6635416666666667,0.5520833333333334,0.7670138888888889,2880,1912.364,967.636
phot,20,8,simulated_log10,0.665871875,0.031611164866414077,0.6659722222222222,0.5614583333333333,0.7628472222222222,2880,1917.711,962.289
phot,20,10,simulated_log10,0.6637652777777778,0.03256090545470255,0.6635416666666667,0.5569444444444445,0.7923611111111111,2880,1911.644,968.356
phot,21,0.5,simulated_log10,0.6641623677248677,0.032625313892259304,0.6646825396825397,0.5691137566137566,0.7685185185185185,3024,2008.427,1015.573
phot,21,1,simulated_log10,0.6640790343915344,0.03205768439730151,0.6633597883597884,0.5509259259259259,0.7956349206349206,3024,2008.175,1015.825
phot,21,2,simulated_log10,0.6654550264550264,0.03209380533160468,0.6650132275132276,0.5691137566137566,0.7638888888888888,3024,2012.336,1011.664
phot,21,4,simulated_log10,0.6653386243386243,0.03097869337750961,0.6643518518518519,0.5710978835978836,0.7741402116402116,3024,2011.984,1012.016
phot,21,6,simulated_log10,0.6659156746031746,0.03111388391323868,0.6665013227513228,0.5737433862433863,0.7562830687830688,3024,2013.729,1010.271
phot,21,8,simulated_log10,0.6655125661375662,0.030497097844278277,0.6645171957671958,0.5777116402116402,0.7665343915343915,3024,2012.51,1011.49
phot,21,10,simulated_log10,0.6618131613756614,0.03210853905636963,0.6618716931216931,0.564484126984127,0.771494708994709,3024,2001.323,1022.677
phot,22,0.5,simulated_log10,0.6644643308080808,0.030602697530713652,0.664614898989899,0.5662878787878788,0.766729797979798,3168,2105.023,1062.977
phot,22,1,simulated_log10,0.6651224747474748,0.03105966020938483,0.6650883838383839,0.5580808080808081,0.7771464646464646,3168,2107.108,1060.892
phot,22,2,simulated_log10,0.6659715909090909,0.03054162973776381,0.6658775252525253,0.5628156565656566,0.7676767676767676,3168,2109.798,1058.202
phot,22,4,simulated_log10,0.665853851010101,0.03177419583387945,0.665719696969697,0.5580808080808081,0.7588383838383839,3168,2109.425,1058.575
phot,22,6,simulated_log10,0.6646922348484848,0.03175237488858059,0.6647727272727273,0.5748106060606061,0.7897727272727273,3168,2105.745,1062.255
phot,22,8,simulated_log10,0.6654302398989899,0.029739050674666655,0.6644570707070707,0.5707070707070707,0.7660984848484849,3168,2108.083,1059.917
phot,22,10,simulated_log10,0.6643926767676768,0.030272224410855048,0.6647727272727273,0.5615530303030303,0.7575757575757576,3168,2104.796,1063.204
phot,23,0.5,simulated_log10,0.6648070652173913,0.029304270676281004,0.6651570048309179,0.5739734299516909,0.7593599033816425,3312,2201.841,1110.159
phot,23,1,simulated_log10,0.6654163647342995,0.03088529156565821,0.6653079710144927,0.5534420289855072,0.7581521739130435,3312,2203.859,1108.141
phot,23,2,simulated_log10,0.6632035024154589,0.030469884755286003,0.6627415458937198,0.5682367149758454,0.7663043478260869,3312,2196.53,1115.47
phot,23,4,simulated_log10,0.6654076086956522,0.031350028998590566,0.6660628019323671,0.5615942028985508,0.7626811594202898,3312,2203.83,1108.17
phot,23,6,simulated_log10,0.6657895531400966,0.03083658586756834,0.6659118357487923,0.5679347826086957,0.7578502415458938,3312,2205.095,1106.905
phot,23,8,simulated_log10,0.663967693236715,0.030007442529504616,0.6647041062801933,0.5739734299516909,0.769927536231884,3312,2199.061,1112.939
phot,23,10,simulated_log10,0.664772041062802,0.030633187993965135,0.6641002415458936,0.5631038647342995,0.7832125603864735,3312,2201.725,1110.275
phot,24,0.5,simulated_log10,0.6666137152777778,0.028706311163109833,0.6663773148148148,0.5708912037037037,0.7595486111111112,3456,2303.817,1152.183
phot,24,1,simulated_log10,0.6644565972222222,0.029635089202553696,0.6626157407407407,0.5720486111111112,0.7670717592592593,3456,2296.362,1159.638
phot,24,2,simulated_log10,0.6653883101851852,0.02959005615817729,0.6663773148148148,0.5792824074074074,0.7526041666666666,3456,2299.582,1156.418
phot,24,4,simulated_log10,0.6650925925925926,0.029836510414840867,0.6634837962962963,0.5639467592592593,0.7633101851851852,3456,2298.56,1157.44
phot,24,6,simulated_log10,0.6662696759259259,0.029972874016227048,0.6660879629629629,0.5648148148148148,0.7566550925925926,3456,2302.628,1153.372
phot,24,8,simulated_log10,0.6643958333333333,0.029445785590638474,0.6649305555555556,0.5717592592592593,0.7442129629629629,3456,2296.152,1159.848
phot,24,10,simulated_log10,0.6652335069444445,0.029575201925554625,0.6652199074074074,0.5506365740740741,0.7569444444444444,3456,2299.047,1156.953
phot,25,0.5,simulated_log10,0.6635458333333333,0.02941527318402696,0.6625,0.5705555555555556,0.7477777777777778,3600,2388.765,1211.235
phot,25,1,simulated_log10,0.66351,0.02878297134916062,0.6616666666666666,0.5941666666666666,0.7580555555555556,3600,2388.636,1211.364
phot,25,2,simulated_log10,0.6646927777777778,0.028324334295507368,0.6638888888888889,0.5666666666666667,0.7619444444444444,3600,2392.894,1207.106
phot,25,4,simulated_log10,0.6653830555555555,0.029437021725158097,0.6655555555555556,0.5388888888888889,0.7708333333333334,3600,2395.379,1204.621
phot,25,6,simulated_log10,0.6646452777777778,0.029792488940307907,0.6636111111111112,0.5727777777777778,0.7533333333333333,3600,2392.723,1207.277
phot,25,8,simulated_log10,0.6640930555555555,0.029582846437896756,0.665,0.5513888888888889,0.7516666666666667,3600,2390.735,1209.265
phot,25,10,simulated_log10,0.6654097222222223,0.02861120610211505,0.665,0.5591666666666667,0.7580555555555556,3600,2395.475,1204.525
phot,26,0.5,simulated_log10,0.6656274038461538,0.03006736753123589,0.66626602564102555,0.5670405982905983,0.7783119658119658,3744,2492.109,1251.891
phot,26,1,simulated_log10,0.6667310363247864,0.029162814595429458,0.6653311965811965,0.5771901709401709,0.7473290598290598,3744,2496.241,1247.759
phot,26,2,simulated_log10,0.6629433760683761,0.029028492843066026,0.6626602564102564,0.5758547008547008,0.7665598290598291,3744,2482.06,1261.94
phot,26,4,simulated_log10,0.6666396901709402,0.02931346284608899,0.6666666666666666,0.5876068376068376,0.7540064102564102,3744,2495.899,1248.101
phot,26,6,simulated_log10,0.6641343482905983,0.027439190631475138,0.6637286324786325,0.5683760683760684,0.7585470085470085,3744,2486.519,1257.481
phot,26,8,simulated_log10,0.6647013888888889,0.02899499443152553,0.6649305555555556,0.5651709401709402,0.7662927350427351,3744,2488.642,1255.358
phot,26,10,simulated_log10,0.6657924679487179,0.028915315639143672,0.6661324786324786,0.5822649572649573,0.7526709401709402,3744,2492.727,1251.273
phot,27,0.5,simulated_log10,0.6639794238683128,0.029056004570611003,0.6638374485596708,0.5794753086419753,0.7518004115226338,3888,2581.552,1306.448
phot,27,1,simulated_log10,0.6644920267489712,0.028116446038981564,0.6635802469135802,0.5797325102880658,0.7458847736625515,3888,2583.545,1304.455
phot,27,2,simulated_log10,0.6634184670781893,0.028439943449166734,0.6638374485596708,0.5560699588477366,0.7515432098765432,3888,2579.371,1308.629
phot,27,4,simulated_log10,0.6635691872427983,0.027448533024282303,0.6630658436213992,0.5797325102880658,0.7515432098765432,3888,2579.957,1308.043
phot,27,6,simulated_log10,0.6642767489711934,0.028244486048718882,0.664866255144033,0.555298353909465,0.7566872427983539,3888,2582.708,1305.292
phot,27,8,simulated_log10,0.6653014403292181,0.028179617365261193,0.664866255144033,0.5781893004115226,0.7829218106995884,3888,2586.692,1301.308
phot,27,10,simulated_log10,0.6649441872427984,0.027891189649089952,0.6651234567901234,0.5792181069958847,0.7420267489711934,3888,2585.303,1302.697
phot,28,0.5,simulated_log10,0.6658167162698413,0.027611903885144014,0.6649305555555556,0.5786210317460317,0.7465277777777778,4032,2684.573,1347.427
phot,28,1,simulated_log10,0.664734623015873,0.028393706331431724,0.6654265873015873,0.5667162698412699,0.7628968253968254,4032,2680.21,1351.79
phot,28,2,simulated_log10,0.662266121031746,0.02735146538141604,0.6615823412698413,0.5848214285714286,0.7537202380952381,4032,2670.257,1361.743
phot,28,4,simulated_log10,0.6645059523809523,0.027291912873910994,0.6646825396825397,0.5627480158730159,0.7614087301587301,4032,2679.288,1352.712
phot,28,6,simulated_log10,0.6646478174603174,0.02748924871322871,0.6651785714285714,0.5803571428571429,0.7492559523809523,4032,2679.86,1352.14
phot,28,8,simulated_log10,0.6651001984126984,0.02718526490626801,0.6646825396825397,0.5828373015873016,0.7633928571428571,4032,2681.684,1350.316
phot,28,10,simulated_log10,0.6645855654761905,0.027982178502264626,0.6645585317460317,0.5778769841269841,0.7537202380952381,4032,2679.609,1352.391
phot,29,0.5,simulated_log10,0.6646678639846744,0.027022704039360627,0.6645114942528736,0.5790229885057471,0.7605363984674329,4176,2775.653,1400.347
phot,29,1,simulated_log10,0.6649909003831418,0.027155636973425438,0.6645114942528736,0.5814176245210728,0.7535919540229885,4176,2777.002,1398.998
phot,29,2,simulated_log10,0.6656161398467433,0.02763086778593163,0.6647509578544061,0.5902777777777778,0.7528735632183908,4176,2779.613,1396.387
phot,29,4,simulated_log10,0.6651283524904215,0.026788564070750368,0.665948275862069,0.5881226053639846,0.7650862068965517,4176,2777.576,1398.424
phot,29,6,simulated_log10,0.6643034003831417,0.02788655318045627,0.6637931034482759,0.5809386973180076,0.7590996168582376,4176,2774.131,1401.869
phot,29,8,simulated_log10,0.6641537356321839,0.027468015312475575,0.6645114942528736,0.5730363984674329,0.7420977011494253,4176,2773.506,1402.494
phot,29,10,simulated_log10,0.6653764367816092,0.02759773240341734,0.6654693486590039,0.5739942528735632,0.7859195402298851,4176,2778.612,1397.388
phot,30,0.5,simulated_log10,0.6658599537037037,0.02572379969759076,0.6665509259259259,0.5763888888888888,0.7439814814814815,4320,2876.515,1443.485
phot,30,1,simulated_log10,0.6634171296296296,0.02635061275717287,0.663425925925926,0.5849537037037037,0.75625,4320,2865.962,1454.038
phot,30,2,simulated_log10,0.6648168981481481,0.026235061567343915,0.6641203703703704,0.5921296296296297,0.7479166666666667,4320,2872.009,1447.991
phot,30,4,simulated_log10,0.6658636574074074,0.026469150009015795,0.6657407407407407,0.5673611111111111,0.7594907407407407,4320,2876.531,1443.469
phot,30,6,simulated_log10,0.666000925925926,0.02704533108137019,0.665625,0.56875,0.7479166666666667,4320,2877.124,1442.876
phot,30,8,simulated_log10,0.6656055555555556,0.028261728573249715,0.665162037037037,0.5571759259259259,0.7532407407407408,4320,2875.416,1444.584
phot,30,10,simulated_log10,0.6644395833333333,0.026117278307639123,0.6642361111111111,0.5768518518518518,0.7393518518518518,4320,2870.379,1449.621
phot,31,0.5,simulated_log10,0.6637560483870968,0.026829417242001784,0.6644265232974911,0.5759408602150538,0.7461917562724014,4464,2963.007,1500.993
phot,31,1,simulated_log10,0.6653340053763441,0.02569394639244723,0.6658826164874552,0.5810931899641577,0.7396953405017921,4464,2970.051,1493.949
phot,31,2,simulated_log10,0.6644829749103942,0.025558293861911174,0.6650985663082437,0.580421146953405,0.7421594982078853,4464,2966.252,1497.748
phot,31,4,simulated_log10,0.6648745519713262,0.026275972984102388,0.6648745519713262,0.5719086021505376,0.7475358422939068,4464,2968,1496
phot,31,6,simulated_log10,0.6636689068100359,0.025303693163159075,0.6648745519713262,0.5857974910394266,0.7387992831541219,4464,2962.618,1501.382
phot,31,8,simulated_log10,0.6641702508960573,0.02606041381203398,0.6650985663082437,0.571236559139785,0.7343189964157706,4464,2964.856,1499.144
phot,31,10,simulated_log10,0.6645212813620072,0.025220609535249565,0.6640905017921146,0.5851254480286738,0.7529121863799283,4464,2966.423,1497.577
phot,32,0.5,simulated_log10,0.663892578125,0.025096255275383783,0.6648220486111112,0.5787760416666666,0.7387152777777778,4608,3059.217,1548.783
phot,32,1,simulated_log10,0.6666317274305555,0.025037092340133318,0.6667751736111112,0.5907118055555556,0.7408854166666666,4608,3071.839,1536.161
phot,32,2,simulated_log10,0.6645557725694444,0.026691008817480936,0.6642795138888888,0.5891927083333334,0.7575954861111112,4608,3062.273,1545.727
phot,32,4,simulated_log10,0.6647536892361111,0.024826550420778623,0.6634114583333334,0.5881076388888888,0.7393663194444444,4608,3063.185,1544.815
phot,32,6,simulated_log10,0.6660119357638888,0.025605949503141604,0.6653645833333334,0.58203125,0.7510850694444444,4608,3068.983,1539.017
phot,32,8,simulated_log10,0.6633830295138889,0.025122513533406037,0.6631944444444444,0.5920138888888888,0.7727864583333334,4608,3056.869,1551.131
phot,32,10,simulated_log10,0.662994140625,0.025988211933741692,0.6624348958333333,0.5651041666666666,0.7421875,4608,3055.077,1552.923
phot,33,0.5,simulated_log10,0.6631043771043771,0.025183672969000953,0.6636153198653199,0.5831228956228957,0.7438973063973064,4752,3151.072,1600.928
phot,33,1,simulated_log10,0.6644905303030303,0.025807393485315647,0.6643518518518519,0.5911195286195287,0.7558922558922558,4752,3157.659,1594.341
phot,33,2,simulated_log10,0.6656679292929293,0.02626576261253441,0.6666666666666666,0.5747053872053872,0.7453703703703703,4752,3163.254,1588.746
phot,33,4,simulated_log10,0.6652632575757575,0.025809298919597008,0.6654040404040404,0.5749158249158249,0.7491582491582491,4752,3161.331,1590.669
phot,33,6,simulated_log10,0.6662072811447811,0.025968859351641706,0.6660353535353535,0.578493265993266,0.7518939393939394,4752,3165.817,1586.183
phot,33,8,simulated_log10,0.6646382575757576,0.024975155013696692,0.6641414141414141,0.5757575757575758,0.7430555555555556,4752,3158.361,1593.639
phot,33,10,simulated_log10,0.6657763047138047,0.023997575006670203,0.6656144781144782,0.5837542087542088,0.7481060606060606,4752,3163.769,1588.231
phot,34,0.5,simulated_log10,0.6664861111111111,0.025406134817469006,0.6660539215686274,0.5853758169934641,0.7459150326797386,4896,3263.116,1632.884
phot,34,1,simulated_log10,0.6636840277777778,0.025731554786060717,0.6636029411764706,0.5855800653594772,0.7512254901960784,4896,3249.397,1646.603
phot,34,2,simulated_log10,0.6630671977124183,0.024148033829536033,0.6625816993464052,0.5816993464052288,0.7636846405228758,4896,3246.377,1649.623
phot,34,4,simulated_log10,0.6648235294117647,0.025454931804314202,0.6654411764705882,0.5788398692810458,0.7589869281045751,4896,3254.976,1641.024
phot,34,6,simulated_log10,0.6654630310457517,0.024562471925560898,0.6655433006535947,0.5866013071895425,0.7473447712418301,4896,3258.107,1637.893
phot,34,8,simulated_log10,0.6652489787581699,0.02446207182095561,0.6650326797385621,0.5939542483660131,0.7342728758169934,4896,3257.059,1638.941
phot,34,10,simulated_log10,0.6647614379084967,0.024543769318887257,0.6640114379084967,0.5841503267973857,0.7310049019607843,4896,3254.672,1641.328
phot,35,0.5,simulated_log10,0.6646273809523809,0.024524064757296977,0.6639880952380952,0.5702380952380952,0.7527777777777778,5040,3349.722,1690.278
phot,35,1,simulated_log10,0.6634043650793651,0.025442832561012523,0.6624007936507936,0.5821428571428572,0.7373015873015873,5040,3343.558,1696.442
phot,35,2,simulated_log10,0.6640083333333333,0.02509083803746914,0.6638888888888889,0.5841269841269842,0.7426587301587302,5040,3346.602,1693.398
phot,35,4,simulated_log10,0.6638378968253968,0.024495989696413294,0.6638888888888889,0.5811507936507937,0.7343253968253968,5040,3345.743,1694.257
phot,35,6,simulated_log10,0.6646650793650793,0.02523826082192448,0.664484126984127,0.5859126984126984,0.7428571428571429,5040,3349.912,1690.088
phot,35,8,simulated_log10,0.6635285714285715,0.024590873759310496,0.6636904761904762,0.5853174603174603,0.7418650793650794,5040,3344.184,1695.816
phot,35,10,simulated_log10,0.6635678571428572,0.02548953804951735,0.6640873015873016,0.5769841269841269,0.7436507936507937,5040,3344.382,1695.618
phot,36,0.5,simulated_log10,0.6630391589506173,0.022844764725553197,0.6629050925925926,0.5947145061728395,0.7231867283950617,5184,3437.195,1746.805
phot,36,1,simulated_log10,0.6655192901234568,0.023936880413682075,0.6653163580246914,0.5711805555555556,0.7370756172839507,5184,3450.052,1733.948
phot,36,2,simulated_log10,0.6644440586419753,0.02334650686389599,0.6637731481481481,0.5929783950617284,0.7391975308641975,5184,3444.478,1739.522
phot,36,4,simulated_log10,0.6642037037037037,0.024609605767358107,0.6634837962962963,0.5866126543209876,0.7372685185185185,5184,3443.232,1740.768
phot,36,6,simulated_log10,0.6654666280864198,0.023804187380976186,0.6648341049382716,0.5908564814814815,0.7397762345679012,5184,3449.779,1734.221
phot,36,8,simulated_log10,0.6650607638888889,0.024000854876063574,0.6647376543209876,0.5854552469135802,0.7415123456790124,5184,3447.675,1736.325
